index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,index_prev
1,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.248,17903238.5,248550,1119953,25.22,342,13,1183,0,5549186982,695.984,2.161,12489062.5,342,3356219,0.001,stream;,2,base,0.000001,217290,0.001,13.454,2,19.981,0.001,
2,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.495,278146787.5,572758.5,21445585,49.937,653,1,74572,0,615332172.8,698.211,86.571,209467,653,8006181,0.001,stream;,2,base,0.25799,0.842241947,258.783,12.803,16,17.871,128.995,1
3,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.607,789405061.5,395049,33950217,52.136,1374,1158.014,151394,0,298526811.5,940.879,2.036,1251576949,1371,16725620.5,0.001,stream;1,2,base,0.000001,217290,0.001,13.666,2,19.66,0.001,
4,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.561,1299259212,781217,61851700,75.282,894,8,280589,0,108400488.6,940.758,87.334,17370997.5,894,19535949,nan,stream;1,2,0.001,0.284195,0.764580658,286.935,11.662,14,17.194,142.097,3
5,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.488,653271540.5,1170259,28325005,50.688,705,838.983,129753,0,263838916.6,938.473,1.545,133345747,705,13800389,0.001,stream;2,2,base,0.000001,217290,0.001,13.098,2,17.748,0.001,
6,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.549,1188220981,881279.5,55957160.5,75.659,920,48.005,255861,0,111174865,936.844,87.467,43983365,920,13763998,0.001,stream;2,2,base,0.289044,0.751754058,290.719,13.966,14,19.683,144.522,5
7,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.622,980218720,381305,41891747.5,52.494,1111,2755.877,193205,0,231000432.3,956.57,1.861,361189116,1111,6432944.5,0.001,stream;3,2,base,0.000001,217290,0.001,11.809,2,17.258,0.001,
8,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.577,1426824310,648050.5,65850265.5,75.75,911,37.999,303999,0,103561656.5,958.516,76.095,9833554,911,17035926.5,0.001,stream;3,2,base,0.290842,0.747106676,292.342,11.872,14,16.351,145.421,7
9,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.484,650109431.5,1197968.5,28012567.5,51.447,932,1443.04,125705,0,269243679.8,975.574,1.552,244339964,936,9904635.5,0.001,stream;4,2,base,0.000001,217290,0.001,12.192,2,16.773,0.001,
10,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.557,1121095773,665740,54340917,75.91,902,896,244438,0,119657413.5,978.445,74.842,62975483.5,904,16932686.5,0.001,stream;4,2,base,0.288504,0.753161135,293.512,12.462,14,19.906,144.252,9
11,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.579,630833736,447735,27135222.5,50.816,615,382.001,125653,0,303419238.7,1050.117,1.641,78075025,615,6122186.5,nan,stream;5,2,0.001,0.000001,217290,0.001,13.174,2,20.25,0.001,
12,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.545,1017805065,632484,49509848,75.031,819,5,224355,0,123029051.1,1050.379,75.137,334670,819,16496616,0.001,stream;5,2,base,0.283277,0.767058392,294.797,14.115,14,19.141,141.638,11
13,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.566,1049221023,633703.5,50465346.5,74.937,879,3,224248,0,122199005,1060.242,87.435,50772868,879,12136341,nan,stream;6,2,0.001,0.29146,0.745522542,297.856,12.458,14,18.131,145.73,
14,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.604,759835020,354992,33295469.5,50.941,723,153.001,153426,0,273863276.3,1060.59,2.319,431873393,720,8084180,0.001,stream;7,2,base,0.000001,217290,0.001,12.151,2,17.749,0.001,
15,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.568,1099086359,639315,53342563,74.969,818,25,238072,0,118058922.2,1056.07,86.827,5309140,818,11078602,0.001,stream;7,2,base,0.288048,0.754353441,289.804,12.51,14,17.737,144.024,14
16,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.616,679522813.5,333007,29697996.5,50.378,814,119,134509,0,294519601.8,1057.715,2.058,233592746,814,8124560.5,0.001,stream;8,2,base,0.000001,217290,0.001,14.375,2,20.768,0.001,
17,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.604,1104155860,608790.5,48970001.5,75.25,784,2,217776,0,122272643.7,1050.152,87.437,7777662,784,9687275,0.001,stream;8,2,base,0.284677,0.76328611,285.823,13.455,14,19.711,142.339,16
18,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.636,1065980930,331793,45065079,51.759,542,1817.997,211490,0,205715536.5,1032.363,2.655,5483745,542,6394171.5,0.001,stream;9,2,base,0.000001,217290,0.001,13.535,2,18.808,0.001,
19,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.587,1353074625,620656.5,63545030.25,75.125,890,57,277648,0,106916680,1021.496,88.308,14943990.25,890,11370021.75,0.001,stream;9,2,base,0.287748,0.755139914,291.093,11.887,14,17.302,143.874,18
20,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.628,1125917881,355152,49896719.5,51.003,590,17,224657,0,200396623.9,1019.414,1.995,39650614,590,6584118,0.001,stream;10,2,base,0.000001,217290,0.001,12.197,2,17.408,0.001,
21,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.53,1184161715,1279718,58059767,75.063,869,24,249908,0,112517322.7,1008.152,99.207,10528189.5,859,18932842,0.001,stream;10,2,base,0.275596,0.788436697,284.428,13.447,16,17.96,137.798,20
22,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.646,1000876561,327107,41768085.75,50.062,550,37,184240,0,230945308.7,995.27,1.864,34599242,548,5703654,0.001,stream;11,2,base,0.000001,217290,0.001,13.197,2,18.292,0.001,
23,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.601,1329084730,644011,61670818.5,75,811,2,269085,0,108893021.9,987.121,87.101,7204973,811,11144541,0.001,stream;11,2,base,0.289116,0.751566845,290.365,13.813,14,20.26,144.558,22
24,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.628,1078458255,322184,48456656.5,51.189,600,68,216976,0,204570822.4,985.23,1.857,82180161.5,599,6301253,0.001,stream;12,2,base,0.000001,217290,0.001,10.915,2,16.099,0.001,
25,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.494,991397212.5,1649145.5,53104155,75.094,848,3,223990,0,122329995,980.715,87.895,18451075,848,12846667.5,0.001,stream;12,2,base,0.275895,0.787582232,292.347,11.564,16,17.099,137.947,24
26,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.619,1143965185,328677,51177000.5,50.941,587,87,227055,0,196074864.9,977.863,2.334,22978265.5,587,7733532.5,0.001,stream;13,2,base,0.000001,217290,0.001,12.493,2,17.28,0.001,
27,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.503,1073716923,1374155.5,52842899,75.157,853,15,231321,0,113263404.1,959.113,99.352,17243368,853,18989966.5,0.001,stream;13,2,base,0.268616,0.808924264,285.285,13.968,16,19.505,134.308,26
28,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.631,1025945599,382973,45319369.5,50.816,680,101,198965,0,216789399.2,952.145,1.947,64028713.5,680,8659121,0.001,stream;14,2,base,0.000001,217290,0.001,12.764,2,17.484,0.001,
29,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.571,1207610140,676343,58794325.5,75.282,819,21.999,254664,0,114688850.6,944.957,86.963,30866145,819,12420672.5,0.001,stream;14,2,base,0.288169,0.754036694,291.159,14.026,14,21.315,144.084,28
30,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.635,1022383396,403578,43193020.75,50.628,555,48.008,194131,0,220403166.8,940.602,2.387,29606020.75,553,6462075.25,0.001,stream;15,2,base,0.000001,217290,0.001,12.978,2,18.98,0.001,
31,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.574,1282572275,753956.5,62996391,74.937,855,20.999,266462,0,109971695.1,921.832,87.516,17932895,855,21033678,0.001,stream;15,2,base,0.290174,0.748826566,295.655,12.406,14,17.185,145.087,30
32,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.643,1099419031,369233,48657545.5,50.44,593,26,208893,0,208932837.4,903.836,1.972,58553734,593,7586976.5,0.001,stream;16,2,base,0.000001,217290,0.001,12.728,2,17.294,0.001,
33,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.527,1225294768,933597,60900283.5,75.187,934,65.996,258618,0,106945928,905.492,87.016,4276658,934,16543128.5,0.001,stream;16,2,base,0.26015,0.835248895,264.087,12.211,16,18.285,130.075,32
34,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.634,990345076,305535,45262882.5,50.438,904,784.994,192007,0,229345776.3,906.092,1.99,540030458,904,6280681.5,0.001,stream;17,2,base,0.000001,217290,0.001,12.786,2,17.801,0.001,
35,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.613,1372424011,610320,64802627,75.469,848,7,274403,0,106377040.9,893.738,87.057,18729458.5,848,13000301.5,0.001,stream;17,2,base,0.28881,0.752363145,293.674,12.384,14,17.548,144.405,34
36,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.656,1021822316,314612,45840844.5,50.501,604,195.004,195737,0,200339951,886.797,2.034,40068062,604,7329258.5,0.001,stream;18,2,base,0.000001,217290,0.001,18.017,2,23.069,0.001,
37,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.534,1112840027,1239103,58282146,75.063,854,41.001,236487,0,122201600.7,908.227,99.712,6253162.5,854,15132192,0.001,stream;18,2,base,0.259625,0.836937891,262.533,11.572,16,17.355,129.813,36
38,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.624,966652241,367767,44304758,51.247,741,952.997,189283,0,227405907.2,905.031,2.314,132228222,741,6281407,0.001,stream;19,2,base,0.000001,217290,0.001,13.995,2,19.512,0.001,
39,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.581,1313400990,652400,64652871,75,833,2,271443,0,107580917,902.98,75.018,4709450.5,833,13162512.5,0.001,stream;19,2,base,0.291575,0.7452285,294.578,12.505,14,17.923,145.787,38
40,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.612,591359587,344503,27084635,51.003,791,984.995,113324,0,329528426.6,908.23,1.868,154802877,791,7631749,0.001,stream;20,2,base,0.000001,217290,0.001,12.867,2,20.975,0.001,
41,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.569,929473127,642995,48925318.5,75.281,899,40,203344,0,130411932.4,906.688,87.546,9347233,899,16414177.5,0.001,stream;20,2,base,0.282348,0.769582218,285.983,14.758,14,21.272,141.174,40
42,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.603,935768423.5,546792,44646226,73.241,2416,529.986,176937,0,226150923.4,1145.082,2.066,1562044548,2416,22746626,0.001,stream;1;1,2,base,0.000001,217290,0.001,14.978,2,20.189,0.001,
43,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.524,1900295348,1840924.75,89988298.25,99.75,1197,60,395471,0,51592878.96,1145.605,87.387,39065626.5,1197,51194930.75,0.001,stream;1;1,2,base,0.262284,0.828453127,263.445,12.931,16,18.111,131.142,42
44,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.572,1773036219,1372412.25,79033240,75.784,987,972.995,348524,0,95566266.81,1161.512,4.984,96835858.25,987,17787994.5,0.001,stream;1;2,2,base,0.000001,217290,0.001,12.039,2,16.831,0.001,
45,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.534,1858448883,1683100,88126981,99.501,1246,89,391354,0,50813623.84,1159.586,99.338,18877417.5,1246,50906260,0.001,stream;1;2,2,base,0.263477,0.824701966,266.61,11.936,16,16.246,131.738,44
46,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.573,1779942639,1421021,76828950,75.97,1000,1303.994,350364,0,96204434.09,1163.063,1.673,559889820.5,1000,12496843.5,0.001,stream;1;3,2,base,0.000001,217290,0.001,14.927,2,19.87,0.001,
47,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.633,2287670714,763716,97722248.5,99.562,1160,61.028,435427,0,48640538.42,1225.25,92.071,22831465.5,1158,44914292,0.001,stream;1;3,2,base,0.289739,0.749950818,297.411,14.077,14,20.36,144.869,46
48,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.59,1811444636,1300166,75329038.5,75.439,868,25,343171,0,91282882.47,1228.652,7.252,25305845.5,868,10523453.5,0.001,stream;1;4,2,base,0.000001,217290,0.001,12.842,2,20.452,0.001,
49,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.556,1949178398,1300157.5,90291882.5,99.625,1198,57.999,409992,0,49869435.68,1229.598,86.923,21172227,1195,40985321,0.001,stream;1;4,2,base,0.259941,0.835920459,261.763,13.227,16,18.764,129.97,48
50,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.597,1734095452,739713.5,77448128.5,75.439,952,436.999,345739,0,96611857.59,1296.633,1.539,89115059.5,951,14166037,0.001,stream;1;5,2,base,0.000001,217290,0.001,14.865,2,22.417,0.001,
51,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.555,1569933018,1311272,70547640,84.567,998,5032.865,320990,0,89069622.2,1299.949,26.342,375407484.5,998,25976170.5,0.001,stream;1;5,2,base,0.27102,0.801748948,287.613,13.354,16,20.839,135.51,50
52,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.559,1438841959,1304725,63683227.5,76,1264,258.997,284571,0,113624523,1309.484,2.317,947803475,1264,10653218.5,0.001,stream;1;6,2,base,0.000001,217290,0.001,13.297,2,19.044,0.001,
53,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.589,2031164967,829298,96395834.5,99.75,1171,37,426765,0,48080418.42,1302.719,87.175,10716057.5,1171,114246017.5,0.001,stream;1;6,2,base,0.290204,0.748749156,292.548,13.737,14,19.192,145.102,52
54,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.57,1781329175,1389934,79509650.5,75.25,825,3,355272,0,90509264.88,1302.93,1.826,17215681,825,12901416,nan,stream;1;7,2,0.001,0.000001,217290,0.001,13.339,2,18.414,0.001,
55,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.592,1996639719,787950.5,93983779.5,99.625,1204,73,414617,0,48402113.12,1308.117,87.08,15574185.5,1204,27413285.5,0.001,stream;1;7,2,base,0.289004,0.751858106,290.353,12.184,14,17.27,144.502,54
56,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.622,1644602418,546226,71835623.5,75.344,1122,114,321304,0,100572186.9,1306.301,1.742,218498269.5,1122,18478632.5,0.001,stream;1;8,2,base,0.000001,217290,0.001,15.006,2,19.942,0.001,
57,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.589,2061251380,794137,98690976,99.75,1099,36,429898,0,48672783.06,1306.254,87.289,12966606.5,1099,37808579,0.001,stream;1;8,2,base,0.288626,0.752842779,291.112,13.688,14,19.517,144.313,56
58,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.62,1957642799,865478,84082365.5,75.594,1249,128,382184,0,95434158.35,1306.648,2.136,217022027,1249,22422070.5,0.001,stream;1;9,2,base,0.000001,217290,0.001,12.249,2,17.175,0.001,
59,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.545,1898534844,1701427.5,87825077,99.749,1161,105,388676,0,50890407.25,1304.398,87.226,37870468,1161,50368611.5,0.001,stream;1;9,2,base,0.264243,0.822311282,267.708,14.408,16,19.945,132.121,58
60,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.61,2042493276,814408,88373796.5,75.315,921,89,409597,0,88045183.29,1300.078,2.532,34321167,916,18809975,0.001,stream;1;10,2,base,0.000001,217290,0.001,12.028,2,16.165,0.001,
61,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.538,2017958128,1849568.5,93196536,99.625,1258,89,422600,0,50513733.16,1299.594,87.071,26528531,1259,44662553,0.001,stream;1;10,2,base,0.263852,0.823529858,264.308,14.711,16,19.363,131.926,60
62,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.596,1875547525,1034132.5,81940475,75.251,909,63.999,378716,0,92198854.96,1302.57,1.897,97566840.5,909,15212958.5,0.001,stream;1;11,2,base,0.000001,217290,0.001,12.378,2,17.952,0.001,
63,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.555,2019990545,1349687.5,94468192,99.624,1142,57,419496,0,50711834.62,1297.41,99.408,13135644.5,1142,55592133,0.001,stream;1;11,2,base,0.262788,0.82686424,263.833,12.925,16,19.423,131.394,62
64,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.603,1985578176,1112421,86157572.5,74.687,888,72.994,397744,0,89942140.86,1297.75,1.811,60777046.5,888,14700280,0.001,stream;1;12,2,base,0.000001,217290,0.001,13.816,2,20.746,0.001,
65,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.602,2300886736,808343.5,106669627,99.75,1248,74,479780,0,48451559.21,1299.477,87.144,17581468,1247,43815663,nan,stream;1;12,2,0.001,0.290511,0.747957909,293.46,13.737,14,20.497,145.256,64
66,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.573,1867932890,1377079,81405920,75.188,936,79.002,370343,0,91734449.57,1298.906,1.916,49692952.5,936,16545491.5,0.001,stream;1;13,2,base,0.000001,217290,0.001,14.684,2,20.093,0.001,
67,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.599,2308501495,809281,106072094.5,99.749,1223,81.998,484326,0,49612889.12,1298.746,87.161,39867125,1223,49840727,0.001,stream;1;13,2,base,0.293551,0.740212093,296.577,13.783,14,18.75,146.775,66
68,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.571,1724888070,1287338.5,75635017.5,75.188,902,89,345871,0,93209715.54,1298.664,2.787,40881932.5,902,20510028.5,0.001,stream;1;14,2,base,0.000001,217290,0.001,12.38,2,16.96,0.001,
69,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.592,2156241149,886901.5,100234858.5,99.625,1234,35.998,448650,0,49573770.56,1298.73,86.962,26187904,1234,42108529,0.001,stream;1;14,2,base,0.289499,0.750572541,295.017,14.993,14,19.065,144.75,68
70,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.577,1776062010,1314611,78248599,75.628,910,95,349227,0,94056606.7,1299.371,2.164,42720890,910,15287055.5,nan,stream;1;15,2,0.001,0.000001,217290,0.001,114.48,2,120.878,0.001,
71,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.605,2254988834,782451,102820745,99.625,1076,71.001,463615,0,48899964.69,1286.832,74.876,18076481,1076,35735430.5,nan,stream;1;15,2,0.001,0.292746,0.742247546,300.011,13.544,14,19.006,146.373,70
72,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.609,1947424191,853841,86183053,75.469,860,75,382414,0,93335813.01,1269.816,2.052,68407419,860,18314582.5,0.001,stream;1;16,2,base,0.000001,217290,0.001,16.647,2,23.051,0.001,
73,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.603,2342112048,758085.25,109224204.5,99.625,1236,72.5,483184,0,49069774.79,1259.83,87.684,35457832.75,1236,57359375.75,0.001,stream;1;16,2,base,0.287817,0.75495888,292.861,17.238,14,22.886,143.909,72
74,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.607,1956553510,1364615.5,82511988.5,75.377,878,93,368507,0,89125249.24,1254.652,2.319,19081129.5,878,18590645,0.001,stream;1;17,2,base,0.000001,217290,0.001,11.947,2,16.324,0.001,
75,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.549,2065456014,1782649.25,93416971.5,99.625,1067,75,400547,0,49723672.99,1235.461,86.734,20642240,1067,51559203.25,0.001,stream;1;17,2,base,0.259182,0.838368405,260.008,11.925,16,17.711,129.591,74
76,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.579,1871993360,1322666.5,84463692.5,75.344,853,238.999,369217,0,90034954.32,1231.578,2.864,40008191.5,853,10151564,nan,stream;1;18,2,0.001,0.000001,217290,0.001,12.282,2,17.982,0.001,
77,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.533,1930405650,1706952.5,91558185.5,99.749,1155,3,406845,0,50738104.19,1231.547,99.236,38133470,1155,49642719.5,0.001,stream;1;18,2,base,0.266898,0.814131241,281.686,17.02,16,24.649,133.449,76
78,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.623,2020109502,653527,90936259,75.344,878,54.997,403299,0,90303311.61,1236.648,1.588,59192775.5,872,16050092.5,0.001,stream;1;19,2,base,0.000001,217290,0.001,11.995,2,16.521,0.001,
79,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.534,1893241960,1739345.5,90360500.5,99.625,1211,54.001,392426,0,50981537.34,1232.113,101.505,80803193,1214,54141560.5,0.001,stream;1;19,2,base,0.262161,0.828841819,264.09,14.515,16,19.965,131.081,78
80,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.573,1462219968,1210089,63855896.5,75.659,963,1005.003,284311,0,102435942.5,1230.293,1.946,101965255,966,19729275,0.001,stream;1;20,2,base,0.000001,217290,0.001,13.102,2,18.309,0.001,
81,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.553,1648732403,1417670,82322954,99.75,1046,35.999,345441,0,53749366.23,1222.258,86.922,19519796.5,1045,50417697,0.001,stream;1;20,2,base,0.258735,0.839816801,260.314,17.439,16,22.414,129.368,80
82,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.579,1470575635,1036972.75,65981916.5,69.21,813,50,287795,0,111861588.5,1203.746,2.559,21216779.5,810,15660973.75,0.001,stream;2;1,2,base,0.000001,217290,0.001,14.521,2,18.688,0.001,
83,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.54,1810612695,1647072.5,89137642,99.374,1203,82.001,389136,0,54171510.69,1185.484,99.688,30230211,1198,47968317.5,0.001,stream;2;1,2,base,0.258887,0.83932372,260.288,102.012,16,122.271,129.444,82
84,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.577,1521721307,1212792.5,68057050,75.564,1039,67,303582,0,98707201.76,1180.352,2.038,32554757.5,1039,8788536,0.001,stream;2;2,2,base,0.000001,217290,0.001,13.626,2,18.804,0.001,
85,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.538,1768447511,1600536.5,85453916,99.75,1159,79.999,367565,0,51005644.93,1163.012,87.037,31723271.5,1160,45526131,0.001,stream;2;2,2,base,0.261819,0.82992449,262.751,13.478,16,18.483,130.91,84
86,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.604,1680103205,999898,73242699.5,75.531,882,69,318087,0,97682573.46,1164.539,1.96,67353060.5,882,15587893,0.001,stream;2;3,2,base,0.000001,217290,0.001,14.786,2,20.784,0.001,
87,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.556,1872806954,1378201,86827756,99.627,1032,20,377759,0,49266513.96,1164.16,99.498,634475.5,1032,38535934,0.001,stream;2;3,2,base,0.263949,0.823227214,267.078,13.395,16,19.957,131.975,86
88,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.583,1527740670,1081542,69235389.5,75.439,914,36.001,296246,0,98477329.03,1171.41,1.694,13407259.5,914,18003703,0.001,stream;2;4,2,base,0.000001,217290,0.001,12.403,2,19.789,0.001,
89,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.611,1991176639,786504,94216413,99.625,1196,67,403551,0,49382594.08,1164.188,87.468,43517405.5,1194,53082751,0.001,stream;2;4,2,base,0.28878,0.752441305,291,13.509,14,18.288,144.39,88
90,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.613,1768847752,511892.5,80748966.5,75.78,842,46,347645,0,86258626.79,1211.543,2.107,15198850.5,842,13717410,0.001,stream;2;5,2,base,0.000001,217290,0.001,14.591,2,20.173,0.001,
91,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.526,1815210488,1643334,89175307,99.626,1181,65.999,376069,0,49872847.47,1230.039,86.986,19703341.5,1181,48911496.5,0.001,stream;2;5,2,base,0.268773,0.808451742,282.867,13.844,16,18.65,134.387,90
92,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.569,1479088224,1062641.5,67767597.5,76.03,880,76.997,291892,0,99243811.18,1231.383,2.287,65747973.5,880,13157337.5,0.001,stream;2;6,2,base,0.000001,217290,0.001,15.14,2,21.223,0.001,
93,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.527,1560880119,1446095.5,76092435.5,99.625,1148,36,325747,0,49986171.6,1230.754,99.771,17976156.5,1148,44632788.5,0.001,stream;2;6,2,base,0.263857,0.823514252,268.747,12.57,16,17.044,131.929,92
94,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.585,1517200158,980885,68227052,75.549,980,84,295283,0,98885945.06,1236.934,1.945,19143664.5,980,14136275,0.001,stream;2;7,2,base,0.000001,217290,0.001,12.882,2,18.815,0.001,
95,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.525,1669383787,1466707.5,81576633.5,99.75,1168,36.002,350337,0,49393804.49,1235.688,87.143,11896555,1168,42187652,0.001,stream;2;7,2,base,0.262903,0.82650255,265.35,13.786,16,20.069,131.452,94
96,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.553,1377480160,1223131.5,63043600.5,75.249,843,44.998,271735,0,103338796,1235.844,1.752,18225004.5,843,14615733.5,0.001,stream;2;8,2,base,0.000001,217290,0.001,79.023,2,84.848,0.001,
97,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.586,1744853809,706441.5,85709867,99.75,1204,21,364796,0,49242263.52,1236.082,87.027,23014109,1204,37779290,0.001,stream;2;8,2,base,0.290024,0.749213858,292.48,14.586,14,20.187,145.012,96
98,parsec,1.48E+18,1484083126,prev,1.48E+12,0,TRUE,0.577,1444033151,962649,66990164.5,75.312,972,33,287117,0,102417259.1,1236.82,1.959,36527244,972,23811563.5,0.001,stream;2;9,2,base,0.000001,217290,0.001,15.612,2,20.613,0.001,
99,parsec,1.48E+18,1484083126,img_processing,1.48E+12,0,TRUE,0.601,2209634111,707413,106304319.8,99.75,1220,101,452596,0,48802394.09,1238.84,87.126,18552863.25,1220,44743079.25,0.001,stream;2;9,2,base,0.289836,0.74969983,292.272,14.149,14,20.128,144.918,98
