index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,interference_prev,index_prev
2145,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.59,2293656674.0,1454887.0,106256344.5,100.0,1093,87.0,451217.0,0,48611905.37,2091.43,1.892,11335489.5,1093,46744794.5,0.001,stream;8;12,2,base,0.899,0.833147942158,0.899,21.531,2,28.577,0.45,stream;8;12;8,3023.0
2146,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.589,2334253522.0,1253783.0,108002119.5,99.5,1088,36.0,461051.0,0,47894308.05,2093.668,2.158,9558396.0,1091,50937143.5,0.001,stream;8;14,2,base,0.815,0.919018404908,0.815,19.903,2,26.07,0.407,stream;8;14;8,3459.0
2147,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.557,2149430540.0,1833715.5,100630337.0,99.499,1260,56.0,422336.0,0,49834740.85,2062.043,2.12,32290888.5,1260,52584562.0,0.001,stream;15;8,2,base,0.907,0.825799338479,0.907,21.23,2,27.294,0.454,stream;8;20;8,2074.0
2148,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.577,1900889831.0,1317965.0,89067756.0,99.5,1217,106.0,371626.0,0,50288735.38,2082.277,2.707,12106243.5,1217,66306198.5,0.001,stream;8;5,2,base,0.881,0.850170261067,0.881,255.657,2,263.244,0.441,stream;8;5;8,1508.0
2149,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.554,1653526318.0,1636564.5,75756142.5,74.75,875,29.001,322173.0,0,94486460.41,1481.508,2.186,14588684.0,875,17488046.0,0.001,stream;9,2,base,0.881,0.850170261067,0.881,18.018,2,23.019,0.441,stream;9;8,2264.0
2150,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.57,2398212161.0,1624755.5,112278907.5,99.625,1191,52.002,470496.0,0,48893764.99,2094.965,2.022,58561832.5,1191,71446028.5,0.001,stream;9;1,2,base,0.803,0.932752179328,0.803,22.297,2,27.536,0.402,stream;9;1;8,321.0
2151,parsec,1.48e+18,1484203811,splash2.barnes,1.48e+12,0,True,0.581,2418135933.0,1690258.5,109862462.0,99.373,1235,89.0,464971.0,0,49761550.18,2061.805,2.267,44212264.0,1229,49585117.5,0.001,stream;9;14,2,base,0.804,0.931592039801,0.804,18.509,2,24.324,0.402,stream;9;14;8,3465.0
2152,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.652,1068744813.0,99176.0,47928178.5,25.031,482,5.0,207812.0,0,1565612.701,638.457,1.89,203478.0,482,3092935.0,0.001,;,2,base,0.144,0.833333333333,0.145,21.076,4,27.641,0.072,;9,
2153,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.672,2263783494.0,140390.0,95207641.5,49.749,651,5.0,422219.0,0,1606751.93,845.879,2.728,10590764.5,651,7986981.5,0.001,;1,2,base,0.144,0.833333333333,0.145,21.494,4,29.062,0.072,;1;9,0.0
2154,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.641,2135624323.0,215285.0,98150343.0,50.187,709,37.0,414406.0,0,2367003.43,915.246,2.179,5590491.0,709,6728485.0,0.001,;10,2,base,0.176,0.681818181818,0.2,16.287,4,23.708,0.088,;10;9,2376.0
2155,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.635,3100320936.0,566137.5,142519717.0,74.812,1548,112.002,611997.0,0,4064568.953,1542.73,2.16,38819942.5,1548,34210778.5,0.001,;10;1,2,base,0.144,0.833333333333,0.145,18.903,4,26.474,0.072,;10;1;9,2.0
2156,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,3029545236.0,483113.0,138017272.5,74.937,1442,119.999,593968.0,0,3007284.734,1520.309,2.003,20306433.0,1437,22366708.5,0.001,;10;11,2,base,0.205,0.585365853659,0.205,17.93,4,24.612,0.102,;10;11;9,2598.0
2157,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3280570538.0,401134.0,150571540.0,74.75,1031,78.0,642917.0,0,2744182.183,1517.48,2.383,13883420.5,1030,14465137.0,0.001,;10;13,2,base,0.144,0.833333333333,0.145,20.552,4,25.926,0.072,;10;13;9,3032.0
2158,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.634,3091164012.0,582165.0,139504472.0,75.094,1333,100.0,598692.5,0,4384010.522,1514.289,1.578,106982762.0,1332,23975268.5,0.001,;10;14,2,base,0.144,0.833333333333,0.146,17.964,4,24.272,0.072,;10;14;9,3248.0
2159,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,3080871557.0,440435.0,140771879.5,75.031,1423,149.999,600913.0,0,3173241.675,1475.887,3.182,82740774.5,1422,22954896.0,0.001,;10;18,2,base,0.142,0.845070422535,0.143,18.93,4,26.473,0.071,;10;18;9,4114.0
2160,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,3112460362.0,522130.5,145064675.0,74.75,1400,138.0,619244.0,0,3332170.004,1543.594,2.143,14114340.0,1400,22467677.5,0.001,;10;19,2,base,0.143,0.839160839161,0.144,21.631,4,27.642,0.071,;10;19;9,4328.0
2161,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.636,2813263324.0,450414.0,129000466.0,74.844,1265,78.0,555318.5,0,3049229.455,1543.141,2.747,13073826.5,1261,17388199.0,0.001,;10;8,2,base,0.174,0.689655172414,0.199,20.439,4,27.498,0.087,;10;8;9,1944.0
2162,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.634,1803951821.0,228710.0,83127214.5,49.75,754,9.0,356936.0,0,2381808.7,929.035,2.082,577051.5,754,8137444.5,0.001,;11,2,base,0.144,0.833333333333,0.144,15.881,4,23.041,0.072,;11;9,2596.0
2163,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.65,3051602938.0,458821.0,138360834.5,74.812,1127,156.999,592886.5,0,3002795.085,1516.035,2.195,11319565.5,1126,33578713.0,0.001,;11;1,2,base,0.144,0.833333333333,0.145,21.097,4,27.323,0.072,;11;1;9,22.0
2164,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,3111309363.0,438054.0,140576815.0,75.5,1148,88.003,607301.0,0,2465603.476,1526.773,2.364,69815024.0,1143,15686935.5,0.001,;11;10,2,base,0.144,0.833333333333,0.145,17.805,4,23.4,0.072,;11;10;9,2383.0
2165,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.636,3050089518.0,467997.0,140298032.5,74.72,1287,63.0,593643.5,0,3121117.693,1529.629,2.574,17909828.0,1286,22004152.0,0.001,;11;12,2,base,0.144,0.833333333333,0.146,19.901,4,25.773,0.072,;11;12;9,2821.0
2166,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.654,3182298309.0,405519.0,139682142.0,75.25,1048,88.0,610500.5,0,2536539.782,1507.875,2.015,29628818.0,1046,29105141.5,0.001,;11;18,2,base,0.144,0.833333333333,0.144,17.409,4,23.433,0.072,;11;18;9,4119.0
2167,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,2759215432.0,435163.0,125288786.0,74.874,1023,107.0,539541.0,0,4374586.976,1504.051,2.121,12647148.5,1023,20392211.0,0.001,;11;6,2,base,0.145,0.827586206897,0.145,18.715,4,26.051,0.072,;11;6;9,1524.0
2168,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.644,2098467728.0,283192.0,96147089.5,49.561,790,22.999,413291.0,0,3595963.347,933.602,2.372,8379624.5,788,14164581.5,0.001,;12,2,base,0.144,0.833333333333,0.145,16.729,4,23.453,0.072,;12;9,2812.0
2169,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.643,3153293230.0,433431.0,142056369.5,74.5,1203,55.0,608914.5,0,3000304.874,1537.891,2.343,24479568.0,1202,25815282.5,,;12;13,2,0.001,0.174,0.689655172414,0.199,18.495,4,24.165,0.087,;12;13;9,3043.0
2170,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,2697055854.0,482152.0,123614556.5,74.844,1234,69.999,528101.0,0,3631823.779,1546.141,1.633,39568002.5,1234,31684680.5,,;12;20,2,0.001,0.144,0.833333333333,0.146,20.053,4,27.907,0.072,;12;20;9,4541.0
2171,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,3195117012.0,439021.0,147509260.5,74.984,1108,66.499,623002.0,0,2747145.438,1520.955,2.045,62400003.5,1107,19293038.0,0.001,;12;9,2,base,0.176,0.681818181818,0.201,22.24,4,28.393,0.088,;12;9;9,2168.0
2172,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2099553633.0,226115.0,96045598.0,49.937,679,24.001,414134.0,0,1969353.701,928.012,2.269,10100353.5,676,7806743.0,0.001,;13,2,base,0.175,0.685714285714,0.199,17.366,4,24.269,0.087,;13;9,3030.0
2173,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.628,2960870910.0,546487.5,137146816.0,74.655,1265,94.001,585682.0,0,6406973.091,1545.863,1.516,17586173.0,1265,19713184.5,0.001,;13;15,2,base,0.144,0.833333333333,0.144,20.467,4,27.655,0.072,;13;15;9,3483.0
2174,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.641,3051633629.0,520004.5,138776980.0,75.078,1457,107.0,592558.0,0,3418384.222,1497.771,2.4,28159638.5,1451,36514209.0,0.001,;13;19,2,base,0.144,0.833333333333,0.145,19.815,4,26.786,0.072,;13;19;9,4343.0
2175,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.647,2949133150.0,478336.0,133489692.0,74.687,1211,129.0,564876.5,0,4622476.254,1541.25,2.154,29110327.0,1207,25205204.0,0.001,;13;3,2,base,0.176,0.681818181818,0.2,21.736,4,27.685,0.088,;13;3;9,672.0
2176,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.636,2829053334.0,483873.0,130336767.0,75.031,1268,57.0,571826.0,0,4527051.707,1514.715,2.33,9265227.0,1267,27093082.5,0.001,;13;4,2,base,0.182,0.659340659341,0.201,18.002,4,25.727,0.091,;13;4;9,1000.0
2177,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2812487851.0,369750.0,128680493.0,74.375,1245,46.998,555566.5,0,3358912.922,1509.262,2.173,22129678.5,1245,17219788.5,0.001,;13;8,2,base,0.175,0.685714285714,0.199,17.089,4,23.284,0.087,;13;8;9,1961.0
2178,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.644,2095169997.0,233455.0,96470030.5,49.875,622,41.998,409571.0,0,3816666.195,939.566,2.113,9541371.5,622,8089873.0,,;14,2,0.001,0.144,0.833333333333,0.145,15.931,4,21.86,0.072,;14;9,3246.0
2179,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,3068361461.0,587726.0,139854541.0,75.0,1269,154.0,603750.5,0,6056453.884,1515.535,2.118,12436581.0,1269,31934261.0,0.001,;14;12,2,base,0.175,0.685714285714,0.199,44.888,4,53.628,0.087,;14;12;9,2839.0
2180,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.635,3143576307.0,483744.0,143851698.0,74.75,1248,1886.029,622107.5,0,4778633.525,1532.199,2.48,20086294.0,1248,23796967.0,0.001,;14;16,2,base,0.176,0.681818181818,0.202,23.444,4,29.904,0.088,;14;16;9,3704.0
2181,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2848333308.0,476459.0,130134083.5,74.938,1180,73.0,563286.0,0,5118800.586,1539.426,2.58,283041771.0,1176,19950179.0,0.001,;14;8,2,base,0.144,0.833333333333,0.144,22.12,4,30.96,0.072,;14;8;9,1965.0
2182,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.638,2038585599.0,204121.0,94873939.0,49.75,708,41.001,404823.0,0,3423765.488,959.078,3.095,27379945.5,708,8644665.5,0.001,;15,2,base,0.144,0.833333333333,0.145,16.918,4,22.399,0.072,;15;9,3472.0
2183,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,2778579223.0,448837.0,126846734.5,74.937,1377,74.0,547433.5,0,3218730.974,1523.754,1.997,30368193.5,1372,28484402.5,0.001,;7;18,2,base,0.145,0.827586206897,0.145,19.685,4,24.897,0.072,;15;1;9,4201.0
2184,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.654,3186410818.0,586279.0,141689694.0,75.219,1362,115.001,612708.5,0,5108136.309,1529.707,1.564,21096995.0,1361,26944450.0,0.001,;15;10,2,base,0.144,0.833333333333,0.145,17.746,4,23.959,0.072,;15;10;9,2407.0
2185,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.633,2865831033.0,618819.0,129727449.5,75.157,1322,1163.038,557434.0,0,8678051.773,1477.977,2.001,62582494.0,1321,32720898.5,0.001,;15;14,2,base,0.146,0.821917808219,0.147,17.814,4,23.869,0.073,;15;14;9,3275.0
2186,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.647,3077812266.0,539172.0,138789912.5,75.313,1208,114.0,598876.0,0,5254147.669,1480.957,2.906,43724110.0,1205,24041045.5,0.001,;15;19,2,base,0.176,0.681818181818,0.201,20.473,4,26.833,0.088,;15;19;9,4355.0
2187,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.629,2835924438.0,615454.0,130394942.0,75.157,1377,141.0,554609.5,0,7848047.467,1532.77,2.267,87053037.0,1376,26716979.0,0.001,;15;5,2,base,0.174,0.689655172414,0.2,20.278,4,26.555,0.087,;15;5;9,1309.0
2188,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3130013513.0,499195.0,143208122.5,75.094,1260,139.007,616510.5,0,4710054.253,1549.641,1.611,26330632.0,1259,23069507.5,0.001,;15;9,2,base,0.151,0.794701986755,0.156,18.628,4,24.314,0.075,;15;9;9,2182.0
2189,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,2187316033.0,201813.0,100053154.5,49.875,660,25.0,426093.0,0,2076429.331,944.855,1.977,205005.0,660,9638827.0,0.001,;16,2,base,0.145,0.827586206897,0.145,17.37,4,23.632,0.072,;16;9,3678.0
2190,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.644,2967298736.0,440683.0,135680773.5,74.529,1139,76.0,584417.5,0,2809394.211,1546.66,1.623,8215918.5,1137,22551474.5,0.001,;16;11,2,base,0.205,0.585365853659,0.205,18.83,4,25.726,0.102,;16;11;9,2640.0
2191,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.635,2721150377.0,513956.5,125317809.0,74.875,1309,77.001,541384.5,0,4118274.793,1530.922,2.096,18314527.0,1309,32791394.0,0.001,;16;20,2,base,0.144,0.833333333333,0.145,22.128,4,29.156,0.072,;16;20;9,4567.0
2192,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.634,2933237435.0,500137.5,133698497.5,75.188,1106,568.999,580884.5,0,5645823.731,1548.305,2.705,58456118.5,1105,18247247.0,0.001,;16;5,2,base,0.145,0.827586206897,0.145,18.216,4,23.962,0.072,;16;5;9,1317.0
2193,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.644,2838939817.0,436558.0,130420358.8,75.093,1100,117.001,557207.25,0,3106830.687,1537.82,2.72,10087540.0,1098,17105674.25,0.001,;16;8,2,base,0.175,0.685714285714,0.199,18.773,4,25.492,0.087,;16;8;9,1980.0
2194,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3152155036.0,459941.0,142940223.0,74.906,1153,77.001,618030.0,0,3419737.843,1537.766,2.009,10534981.0,1152,17414693.5,0.001,;16;9,2,base,0.144,0.833333333333,0.144,18.668,4,25.643,0.072,;16;9;9,2189.0
2195,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2097402522.0,217967.0,95114301.0,49.937,767,51.0,411459.0,0,2665742.862,948.602,2.435,2656956.5,767,7186525.0,0.001,;17,2,base,0.144,0.833333333333,0.144,16.908,4,23.659,0.072,;17;9,3892.0
2196,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.636,3069503891.0,501493.0,141607362.5,74.812,1229,91.0,604144.5,0,3976806.174,1533.875,1.934,14884244.0,1228,21495459.5,,;17;12,2,0.001,0.176,0.681818181818,0.2,18.11,4,24.465,0.088,;17;12;9,2859.0
2197,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.644,3067481745.0,540596.0,141076920.5,75.344,1349,144.001,602187.0,0,4086463.604,1540.5,2.566,13411162.5,1348,23653429.0,,;17;13,2,0.001,0.144,0.833333333333,0.144,18.014,4,23.775,0.072,;17;13;9,3064.0
2198,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.636,3083360712.0,510698.0,143059092.0,74.78,1231,69.0,606251.0,0,4241457.337,1512.098,2.801,61588283.5,1232,28807822.0,0.001,;17;14,2,base,0.146,0.821917808219,0.146,22.381,4,29.569,0.073,;17;14;9,3288.0
2199,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.643,3102235749.0,485096.0,140764943.5,75.905,1286,1879.992,606808.5,0,3637980.129,1517.203,1.918,85510879.5,1282,23867018.5,0.001,;17;17,2,base,0.174,0.689655172414,0.2,18.334,4,24.355,0.087,;17;17;9,3936.0
2200,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,3053248097.0,461333.0,139813060.5,74.718,1306,95.0,595835.5,0,3199874.665,1531.715,1.882,30752600.0,1306,18493850.5,0.001,;17;18,2,base,0.206,0.582524271845,0.206,17.623,4,23.3,0.103,;17;18;9,4152.0
2201,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,2886533918.0,631750.0,128418387.0,75.219,1000,64.999,546932.0,0,6451504.239,1534.691,2.001,18923640.0,994,28078642.5,0.001,;18;9,2,base,0.175,0.685714285714,0.199,22.475,4,29.419,0.087,;17;20;9,2202.0
2202,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2066115305.0,203063.0,95876213.5,49.499,655,26.0,406963.0,0,2553629.266,943.996,2.256,901881.5,655,5548527.5,0.001,;18,2,base,0.143,0.839160839161,0.144,23.047,4,29.833,0.071,;18;9,4112.0
2203,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,3170032732.0,478116.5,144800530.0,74.375,1231,62.0,619864.25,0,3061474.006,1505.0,3.204,11849023.75,1230,22114911.75,0.001,;18;12,2,base,0.152,0.789473684211,0.159,18.328,4,24.326,0.076,;18;12;9,2865.0
2204,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.643,3157476383.0,441496.0,144656203.0,74.561,1032,115.001,627439.0,0,3773916.69,1529.773,1.814,8576970.0,1031,16272074.5,0.001,;18;15,2,base,0.144,0.833333333333,0.145,19.022,4,24.343,0.072,;18;15;9,3514.0
2205,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3200940024.0,441061.0,145916181.0,75.126,1049,51.0,626658.0,0,2560550.869,1511.855,1.45,36048887.5,1045,12746265.0,0.001,;18;19,2,base,0.174,0.689655172414,0.199,19.087,4,25.295,0.087,;18;19;9,4367.0
2206,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,3137065282.0,470108.0,141625321.5,74.937,1064,82.999,611784.5,0,2674360.439,1532.707,1.898,8069920.0,1063,20241929.5,0.001,;18;9,2,base,0.176,0.681818181818,0.201,17.312,4,23.368,0.088,;18;9;9,2202.0
2207,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.641,2065386652.0,204917.0,94494553.0,49.248,755,2.0,402410.0,0,2775378.823,953.352,3.032,5470294.5,755,6705713.5,,;19,2,0.001,0.174,0.689655172414,0.199,18.627,4,24.881,0.087,;19;9,4326.0
2208,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.638,2992980103.0,463347.0,136673332.5,74.875,1209,98.998,594990.5,0,3660624.325,1543.906,1.832,10660583.0,1208,20541536.0,0.001,;19;11,2,base,0.145,0.827586206897,0.145,18.349,4,23.921,0.072,;19;11;9,2655.0
2209,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,2957174882.0,506523.5,134869143.0,74.75,1310,93.997,585864.0,0,4691813.144,1546.305,2.025,15802636.0,1310,13878711.0,0.001,;19;14,2,base,0.144,0.833333333333,0.145,19.01,4,25.44,0.072,;19;14;9,3302.0
2210,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3162340234.0,437030.0,143511515.0,74.969,1181,115.0,627882.0,0,3061966.71,1504.086,2.489,26296740.5,1179,13037960.5,0.001,;19;16,2,base,0.142,0.845070422535,0.143,17.635,4,22.963,0.071,;19;16;9,3732.0
2211,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.64,2725749346.0,451514.0,125220603.5,74.812,1177,73.003,532836.5,0,3685887.772,1532.176,1.919,6751727.0,1175,22089463.0,0.001,;19;20,2,base,0.144,0.833333333333,0.145,18.248,4,24.074,0.072,;19;20;9,4582.0
2212,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.654,3057509099.0,497345.0,136188024.0,74.75,1105,73.0,588240.0,0,5203361.586,1541.902,1.84,62708739.0,1104,16359871.5,0.001,;19;5,2,base,0.174,0.689655172414,0.199,19.58,4,26.842,0.087,;19;5;9,1341.0
2213,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,3185521466.0,439654.0,145778389.0,74.812,1171,93.001,627056.0,0,2622570.35,1467.727,2.218,46414496.5,1169,15990771.0,0.001,;1;10,2,base,0.144,0.833333333333,0.145,19.621,4,25.39,0.072,;1;10;9,2377.0
2214,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,3024416306.0,498402.0,138418614.5,74.969,1134,112.0,596894.5,0,3393759.965,1545.016,1.771,22008831.0,1134,24055096.5,0.001,;1;13,2,base,0.176,0.681818181818,0.199,19.117,4,26.53,0.088,;1;13;9,3031.0
2215,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.646,2848520278.0,412707.0,128105218.0,75.472,1208,78.0,547568.5,0,2639345.411,1507.781,1.876,21417815.0,1207,18018289.5,0.001,;1;7,2,base,0.144,0.833333333333,0.144,18.746,4,23.946,0.072,;1;7;9,1735.0
2216,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,2017544210.0,198716.0,92414246.5,49.812,700,54.0,398906.0,0,2246317.484,758.762,2.003,1121710.0,700,7390484.0,0.001,;2,2,base,0.144,0.833333333333,0.144,21.94,4,26.9,0.072,;2;9,325.0
2217,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.642,1751340572.0,177000.0,80968893.5,49.562,673,17.0,344960.0,0,2215982.692,946.996,2.093,19118230.0,673,9472507.5,0.001,;20,2,base,0.144,0.833333333333,0.144,19.899,4,25.891,0.072,;20;9,4534.0
2218,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.637,2786093081.0,383482.0,127276980.0,74.375,1288,60.001,548860.5,0,2851524.833,1526.723,1.822,46566844.5,1286,20328469.0,0.001,;20;10,2,base,0.175,0.685714285714,0.2,17.752,4,22.55,0.087,;20;10;9,2434.0
2219,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.641,2564587795.0,511515.0,117618192.5,74.874,1024,37.999,503625.5,0,6759519.811,1537.645,2.157,9647248.5,1024,20901993.5,,;20;5,2,0.001,0.143,0.839160839161,0.144,17.438,4,23.995,0.071,;20;5;9,1358.0
2220,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.643,2144723295.0,199918.0,97660729.5,49.059,643,2.0,427787.0,0,1785908.908,783.398,2.619,10812021.5,643,5895817.0,0.001,;3,2,base,0.175,0.685714285714,0.199,12.125,4,16.704,0.087,;3;9,635.0
2221,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.639,3095277246.0,458912.0,140489598.5,74.875,1153,96.004,610664.5,0,3086633.769,1538.438,2.039,11395962.0,1151,22799087.0,0.001,;3;11,2,base,0.176,0.681818181818,0.199,19.464,4,25.358,0.088,;3;11;9,2672.0
2222,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.631,2863610599.0,534412.5,130588285.5,75.25,1274,137.001,564679.0,0,5737087.291,1504.664,1.794,78162614.0,1274,16018420.0,0.001,;5;9,2,base,0.144,0.833333333333,0.145,18.509,4,24.608,0.072,;3;15;9,2234.0
2223,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.638,3133925485.0,540749.5,143116847.5,75.469,1432,91.003,611850.5,0,3250402.299,1531.5,1.833,27363681.5,1432,29496426.5,0.001,;3;18,2,base,0.144,0.833333333333,0.145,18.716,4,25.8,0.072,;3;18;9,4186.0
2224,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.632,2938599083.0,550269.0,135608265.5,74.311,1103,154.002,579738.0,0,5802283.343,1546.016,2.086,17144492.0,1103,19862178.5,0.001,;3;5,2,base,0.142,0.845070422535,0.143,20.156,4,26.829,0.071,;3;5;9,1367.0
2225,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.633,1703221232.0,178160.0,78534272.0,51.128,769,1173.999,335536.0,0,3723973.848,800.723,2.228,232465950.0,769,9103768.0,0.001,;4,2,base,0.174,0.689655172414,0.199,14.682,4,22.828,0.087,;4;9,960.0
2226,parsec,1.48e+18,1484154551,splash2.cholesky,1.48e+12,0,True,0.646,3059206432.0,426682.0,137811323.0,75.063,1081,75.001,589502.0,0,3429694.971,1539.582,2.374,25239937.5,1081,15847511.5,0.001,;4;1,2,base,0.145,0.827586206897,0.145,21.275,4,27.427,0.072,;4;1;9,151.0
