index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,web_IPC,web_IPS,web_cache_missesweb_kvm_exit,web_cache_ref,web_cpupercent,web_cs,web_disk,web_llc_bw,web_mem_bw,web_memory,web_net,web_sched_iowait,web_sched_switch,web_sched_wait,weighted_latency,interference_prev,index_prev
48,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.345,417042935.5,968376.5,23948607.0,61.471,16317,69.996,53004,0,19849899.5,1686.559,1.856,35078883.0,16313,88726984.5,0.001,;5;12;16,2,base,0.212,0.688679245283,0.223,21.372,6,31.21,,,,,,,,,,,,,,,0.106,;5;12;16;2,420.0
49,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.284,277036303.5,1087548.5,18479346.0,80.088,12995,148.004,46887,0,20456336.0,2472.781,2.849,16553411.5,12992,2897664803.0,0.001,;5;12;16;11;9,2,base,0.246,0.593495934959,0.258,160.49,4,165.504,,,,,,,,,,,,,,,0.123,;5;12;16;11;9;2,232.0
50,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.29,264167491.5,1011228.0,17104467.0,82.074,12359,145.0,45002,0,18120879.5,2495.383,2.644,24137146.0,12358,3147373886.0,0.001,;8;5;15;16;8,2,base,0.274,0.532846715328,0.324,31.976,4,37.449,,,,,,,,,,,,,,,0.137,;8;5;15;16;8;2,207.0
51,parsec,1.48127e+18,1481272943,parsec.bodytrack,1.48127e+12,0,True,0.306,358590236.0,935417.5,24704202.5,46.301,17953,394.494,55783,0,18589801.5,1317.613,1.932,20326845.5,17949,22902275.0,0.001,;9;14,2,base,0.186,0.784946236559,0.215,17.366,8,22.856,,,,,,,,,,,,,,,0.093,;9;14;2,368.0
52,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.286,392525625.5,1201003.0,27233330.0,62.823,21361,20.0,68355,0,24399825.0,1675.473,1.73,69889859.0,21353,90127564.5,0.001,;9;14;2,2,base,0.213,0.68544600939,0.223,17.688,8,22.336,,,,,,,,,,,,,,,0.106,;9;14;2;2,51.0
53,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.28,360839723.5,1160706.0,25393788.5,72.574,18885,803.001,64559,0,22153856.0,2098.48,2.28,68698667.5,18885,1159034416.0,0.001,;9;14;2;19,2,base,0.23,0.634782608696,0.233,25.277,6,29.952,,,,,,,,,,,,,,,0.115,;9;14;2;19;2,516.0
396,parsec,1.48128e+18,1481272943,parsec.bodytrack,1.48128e+12,0,True,0.282,345058208.5,1130077.5,23911122.5,73.371,17646,91.002,60413,0,25669401.0,2127.805,2.676,6064873.0,17648,1191028890.0,0.001,;16;2;5;14,2,base,0.22,0.663636363636,0.226,23.243,6,28.846,,,,,,,,,,,,,,,0.11,;6;5;15;19;15,350.0
54,parsec,1.48127e+18,1481272943,parsec.dedup,1.48127e+12,0,True,0.407,291884665.5,516342.0,11524532.0,17.783,7823,3.0,44782,0,4213124.0,594.297,2.201,7627100.5,7826,3296401.0,0.001,;,2,base,0.347,1.0,0.353,16.244,6,21.871,,,,,,,,,,,,,,,0.173,;3,
55,parsec,1.48128e+18,1481272943,parsec.dedup,1.48128e+12,0,True,0.276,326829291.0,919297.0,23962962.5,62.649,15188,115.995,63280,0,18289203.5,1661.684,3.155,29854477.5,15182,112154730.5,0.001,;10;1;6,2,base,0.48,0.722916666667,0.495,19.641,6,24.392,,,,,,,,,,,,,,,0.24,;10;1;6;3,136.0
56,parsec,1.48128e+18,1481272943,parsec.dedup,1.48128e+12,0,True,0.27,319600492.0,1102172.0,22809078.0,75.111,15209,43.997,64278,0,23650192.5,2119.219,1.974,18314925.0,15207,1119226384.0,0.001,;10;1;6;5,2,base,0.518,0.669884169884,0.528,25.311,4,29.802,,,,,,,,,,,,,,,0.259,;10;1;6;5;3,105.0
57,parsec,1.48127e+18,1481272943,parsec.dedup,1.48127e+12,0,True,0.318,252198821.0,706245.5,16551822.0,32.936,10145,3520.065,41877,0,6428716.0,1033.223,2.074,62472414.0,10134,8033160.0,0.001,;11,2,base,0.363,0.955922865014,0.384,15.566,6,20.778,,,,,,,,,,,,,,,0.181,;11;3,264.0
58,parsec,1.48128e+18,1481272943,parsec.dedup,1.48128e+12,0,True,0.297,410967707.5,990606.0,24739911.0,75.957,17159,63.999,88893,0,17122232.5,2000.941,2.15,3231625.0,17161,1188172717.0,0.001,;11;3;13;18,2,base,0.508,0.683070866142,0.544,20.75,4,25.598,,,,,,,,,,,,,,,0.254,;11;3;13;18;3,462.0
59,parsec,1.48127e+18,1481272943,parsec.dedup,1.48127e+12,0,True,0.369,441234357.5,736935.0,21296099.5,50.252,15988,2052.054,73111,0,10688251.0,1304.887,2.018,79201419.5,15988,15945540.5,0.001,;13;19,2,base,0.448,0.774553571429,0.494,16.666,6,21.032,,,,,,,,,,,,,,,0.224,;13;19;3,495.0
60,parsec,1.48128e+18,1481272943,parsec.dedup,1.48128e+12,0,True,0.28,421059174.5,1279516.0,27571062.5,75.504,22038,56.003,88559,0,35552232.0,2021.09,2.129,30827855.0,22036,1335681003.0,0.001,;14;15;14;20,2,base,0.513,0.676413255361,0.532,20.5,4,25.106,,,,,,,,,,,,,,,0.257,;14;15;14;20;3,526.0
61,parsec,1.48128e+18,1481272943,parsec.dedup,1.48128e+12,0,True,0.28,373021833.3,1014664.25,25687389.0,71.859,19116,82.995,75561,0,19561181.0,2087.625,2.213,38661788.25,19115,1237597825.0,0.001,;15;18;1;1,2,base,0.459,0.755991285403,0.487,22.693,4,27.938,,,,,,,,,,,,,,,0.23,;15;18;1;1;3,8.0
