index,name,time,benchmark_grp,benchmark_id,benchtime_ms,cores,dataprocessed,host_IPC,host_IPS,host_cache_misses,host_cache_ref,host_cpupercent,host_cs,host_disk_io,host_kvm_exit,host_llc_bw,host_mem_bw,host_memory,host_net_io,host_sched_iowait,host_sched_switch,host_sched_wait,intensity,interference,interval,kernel,latency,performance,latency90,process_dur_ms,throughput,total_dur_ms,weighted_latency,index_prev
80,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.297,208723726.5,842877,14824646,30.991,8303,155.004,26171,0,6266302.5,1171.156,2.594,651152612,8299,14352639.5,0.001,;20;3,2,base,0.000001,111093,0.001,33.528,2,40.572,0.001,
81,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.271,199264493.5,1058535.5,14545339.5,43.95,8789,41.999,26488,0,29962103,1169.305,211.52,45653560,8789,34863007.5,0.001,;20;3,2,base,0.13215,0.840658343,153.485,30.919,30,37.255,66.075,80
82,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.274,247058270.5,979242,20036876.5,37.445,11700,2966.202,29048,0,6612480.5,1388.637,2.558,2216014124,11699,20071685,0.001,;1;4;4,2,base,0.000001,111093,0.001,31.516,2,38.128,0.001,
83,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.244,242105716.5,1543849.5,20106325,48.741,11849,176.986,33843,0,38170629,1389.555,186.993,68991799,11845,73039011.5,0.001,;1;4;4,2,base,0.132347,0.839407013,147.83,32.736,30,1047.196,66.174,82
84,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.274,280029842.5,953505,22141155.5,41.281,13831,150.997,41827,0,8026874.5,1397.594,1.66,885423156.5,13829,35078603,0.001,;2;10;17,2,base,0.000001,111093,0.001,35.946,2,41.777,0.001,
85,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.25,252154224.5,1269595.5,20748807.5,55.801,12913,9,40586,0,37091583,1395.848,185.157,57839921,12910,54624773,0.001,;2;10;17,2,base,0.141593,0.784593871,159.263,34.695,28,40.765,70.796,84
86,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.282,330847094,844110.25,23812165.5,45.517,15325,70.994,67257,0,10465753,1394.078,2.01,298685480,15324,26226099.5,0.001,;3;20;12,2,base,0.000001,111093,0.001,36.798,2,44.977,0.001,
87,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.263,306997256.5,1309530,22610087,57.862,13800,49.996,60848,0,39497837.5,1391.938,205.672,52781692,13803,70153786,0.001,;3;20;12,2,base,0.144486,0.768884183,172.844,38.714,26,45.428,72.243,86
88,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.261,249703269.5,852613.5,20806087.5,43.813,12383,116,38696,0,9496129,1391.57,2.66,43017888,12379,37006202,0.001,;4;11;18,2,base,0.000001,111093,0.001,33.385,2,40.741,0.001,
89,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.243,243796286,1323545.5,20789646,57.825,12732,48.996,40807,0,37485120.5,1389.777,174.295,54361116.5,12732,49221613.5,0.001,;4;11;18,2,base,0.135845,0.817792337,155.875,34.132,28,41.141,67.922,88
90,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.249,226544902,983115.5,19818231,43.363,11733,2205.11,33816,0,18070732,1456.457,2.153,47996133.5,11728,24257821,0.001,;5;4;6,2,base,0.000001,111093,0.001,33.025,2,40.641,0.001,
91,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.253,240673283,1390292.5,18909436.5,56.195,11518,38.998,36720,0,46494172.5,1473.789,200.195,87238046.5,11512,59867433.5,0.001,;5;4;6,2,base,0.128059,0.867514193,149.295,32.992,30,1046.182,64.029,90
92,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.255,218548435.5,771662.5,18504463.5,48.71,11543,40.999,36526,0,9684026.5,1470.551,2.084,109596212,11545,29186660,0.001,;6;8;7,2,base,0.000001,111093,0.001,38.95,2,44.496,0.001,
93,parsec,1.48E+18,1481924718,img_processing,1.48E+12,0,TRUE,0.282,250065114,1200688.5,17294698.5,61.761,9923,38,31928,0,34942583.5,1471.289,210.099,29566391,9921,95019458.5,0.001,;6;8;7,2,base,0.145829,0.761803208,166.92,205.392,26,211.06,72.915,92
94,parsec,1.48E+18,1481924718,prev,1.48E+12,0,TRUE,0.261,258363781.5,847770,21317017,44.34,12968,110.004,42299,0,9422788.5,1472.602,1.948,50975978.5,12965,29600278.5,0.001,;7;12;3,2,base,0.000001,111093,0.001,36.009,2,42.127,0.001,
