TIMESTAMP,RESPONSE_TIME,EXECUTION_TIME,SERVER_IP,STATE
1482821953212,347.158,156.225,129.59.234.136,2
1482821953549,329.143,155.845,129.59.234.136,2
1482821953883,326.363,157.16,129.59.234.136,2
1482821954211,320.052,155.582,129.59.234.136,2
1482821954531,312.305,158.227,129.59.234.136,2
1482821954834,296.498,157.151,129.59.234.136,2
1482821955151,310.252,160.439,129.59.234.136,2
1482821955455,297.819,157.4,129.59.234.136,2
1482821955743,281.142,157.151,129.59.234.136,2
1482821956057,306.512,157.082,129.59.234.136,2
1482821956408,345.028,159.219,129.59.234.136,2
1482821956739,322.321,158.72,129.59.234.136,2
1482821957058,312.276,160.876,129.59.234.136,2
1482821957389,323.976,158.163,129.59.234.136,2
1482821957708,312.605,157.422,129.59.234.136,2
1482821958032,318.357,158.124,129.59.234.136,2
1482821958347,309.445,157.988,129.59.234.136,2
1482821958667,310.95,157.566,129.59.234.136,2
1482821958967,293.801,157.267,129.59.234.136,2
1482821959271,297.566,157.722,129.59.234.136,2
1482821959582,304.227,157.654,129.59.234.136,2
1482821959903,313.251,156.58,129.59.234.136,2
1482821960217,308.157,156.422,129.59.234.136,2
1482821960507,284.924,158.164,129.59.234.136,2
1482821960813,299.797,157.717,129.59.234.136,2
1482821961127,306.673,159.603,129.59.234.136,2
1482821961416,282.775,157.811,129.59.234.136,2
1482821961727,304.456,158.221,129.59.234.136,2
1482821962019,286.327,157.222,129.59.234.136,2
1482821962325,299.13,157.315,129.59.234.136,2
1482821962636,304.091,158.352,129.59.234.136,2
1482821962949,305.918,157.371,129.59.234.136,2
1482821963259,303.054,157.742,129.59.234.136,2
1482821963626,359.752,156.89,129.59.234.136,2
1482821963968,332.465,156.365,129.59.234.136,2
1482821964287,310.642,156.652,129.59.234.136,2
1482821964610,316.186,157.66,129.59.234.136,2
1482821964921,303.237,156.065,129.59.234.136,2
1482821965292,364.238,155.675,129.59.234.136,2
1482821965632,334.556,156.711,129.59.234.136,2
1482821965953,314.002,155.931,129.59.234.136,2
1482821966307,346.688,156.912,129.59.234.136,2
1482821966635,321.181,158.433,129.59.234.136,2
1482821966953,311.334,157.469,129.59.234.136,2
1482821967269,309.167,156.807,129.59.234.136,2
1482821967594,317.782,156.222,129.59.234.136,2
1482821967933,332.168,157.03,129.59.234.136,2
1482821968273,332.841,156.567,129.59.234.136,2
1482821968610,330.197,157.335,129.59.234.136,2
1482821968927,310.276,157.422,129.59.234.136,2
1482821969270,330.901,156.813,129.59.234.136,2
1482821969597,317.937,157.362,129.59.234.136,2
1482821969921,317.248,157.368,129.59.234.136,2
1482821970261,332.468,157.493,129.59.234.136,2
1482821970579,311.398,157.761,129.59.234.136,2
1482821970905,318.325,158.493,129.59.234.136,2
1482821971228,316.587,156.196,129.59.234.136,2
1482821971524,289.123,157.459,129.59.234.136,2
1482821971803,271.875,156.738,129.59.234.136,2
1482821972109,296.858,157.62,129.59.234.136,2
1482821972398,282.723,157.809,129.59.234.136,2
1482821972704,298.96,159.744,129.59.234.136,2
1482821973007,295.869,157.215,129.59.234.136,2
1482821973293,279.518,157.144,129.59.234.136,2
1482821973598,298.035,157.156,129.59.234.136,2
1482821973892,287.358,156.865,129.59.234.136,2
1482821974175,276.234,155.641,129.59.234.136,2
1482821974451,265.54,156.922,129.59.234.136,2
1482821974743,284.523,157.306,129.59.234.136,2
1482821975029,279.717,157.56,129.59.234.136,2
1482821975334,297.452,156.078,129.59.234.136,2
1482821975627,286.306,158.63,129.59.234.136,2
1482821975920,285.542,157.789,129.59.234.136,2
1482821976207,280.943,157.546,129.59.234.136,2
1482821976500,285.753,157.357,129.59.234.136,2
1482821976787,281.197,157.759,129.59.234.136,2
1482821977079,285.554,157.1,129.59.234.136,2
1482821977370,283.825,158.015,129.59.234.136,2
1482821977659,282.196,158.064,129.59.234.136,2
1482821977967,301.27,157.008,129.59.234.136,2
1482821978249,274.769,156.603,129.59.234.136,2
1482821978542,285.802,158.501,129.59.234.136,2
1482821978819,270.374,156.703,129.59.234.136,2
1482821979116,288.206,158.908,129.59.234.136,2
1482821979415,291.875,156.087,129.59.234.136,2
1482821979703,278.993,156.849,129.59.234.136,2
1482821979991,282.262,157.205,129.59.234.136,2
1482821980287,289.765,157.182,129.59.234.136,2
1482821980589,294.833,155.74,129.59.234.136,2
1482821980886,290.477,155.781,129.59.234.136,2
1482821981170,276.295,156.218,129.59.234.136,2
1482821981466,286.987,155.735,129.59.234.136,2
1482821981767,293.914,156.028,129.59.234.136,2
1482821982067,294.114,155.669,129.59.234.136,2
1482821982365,292.045,155.843,129.59.234.136,2
1482821982655,282.753,156.694,129.59.234.136,2
1482821982936,275.205,156.818,129.59.234.136,2
1482821983242,298.563,156.55,129.59.234.136,2
1482821983539,290.269,158.137,129.59.234.136,2
1482821983826,277.921,157.814,129.59.234.136,2
1482821984117,284.282,158.021,129.59.234.136,2
1482821984413,288.466,157.398,129.59.234.136,2
1482821984701,280.84,158.129,129.59.234.136,2
1482821985002,289.773,157.974,129.59.234.136,2
1482821985288,279.318,157.04,129.59.234.136,2
1482821985576,280.745,155.453,129.59.234.136,2
1482821985867,284.226,156.115,129.59.234.136,2
1482821986165,288.413,157.41,129.59.234.136,2
1482821986459,287.285,157.403,129.59.234.136,2
1482821986750,284.437,157.993,129.59.234.136,2
1482821987037,280.525,157.031,129.59.234.136,2
1482821987341,296.553,156.436,129.59.234.136,2
1482821987635,286.872,157.262,129.59.234.136,2
1482821987940,298.901,156.793,129.59.234.136,2
1482821988236,289.192,157.692,129.59.234.136,2
1482821988529,282.958,157.825,129.59.234.136,2
1482821988850,314.377,163.002,129.59.234.136,2
1482821989153,295.904,158.435,129.59.234.136,2
1482821989466,305.437,158.093,129.59.234.136,2
1482821989762,289.479,157.758,129.59.234.136,2
1482821990070,299.042,158.265,129.59.234.136,2
1482821990385,308.584,157.035,129.59.234.136,2
1482821990672,280.008,157.918,129.59.234.136,2
1482821990964,282.154,157.504,129.59.234.136,2
1482821991253,281.352,159.625,129.59.234.136,2
1482821991555,295.468,158.377,129.59.234.136,2
1482821991840,277.719,159.191,129.59.234.136,2
1482821992123,276.662,158.582,129.59.234.136,2
1482821992418,288.771,157.701,129.59.234.136,2
1482821992707,282.126,158.349,129.59.234.136,2
1482821992989,275.3,158.384,129.59.234.136,2
1482821993282,283.312,158.295,129.59.234.136,2
1482821993581,291.465,157.786,129.59.234.136,2
1482821993873,285.212,158.865,129.59.234.136,2
1482821994163,282.813,156.589,129.59.234.136,2
1482821994461,292.07,157.686,129.59.234.136,2
1482821994739,271.031,158.522,129.59.234.136,2
1482821995047,301.432,156.287,129.59.234.136,2
1482821995350,292.879,157.472,129.59.234.136,2
1482821995657,299.3,158.586,129.59.234.136,2
1482821995957,293.669,158.361,129.59.234.136,2
1482821996251,287.126,157.247,129.59.234.136,2
1482821996544,287.146,158.383,129.59.234.136,2
1482821996846,294.231,159.17,129.59.234.136,2
1482821997141,288.403,158.161,129.59.234.136,2
1482821997439,291.449,157.729,129.59.234.136,2
1482821997724,278.724,157.863,129.59.234.136,2
1482821998015,281.995,157.323,129.59.234.136,2
1482821998309,288.478,158.498,129.59.234.136,2
1482821998694,378.088,157.553,129.59.234.136,2
1482821999016,314.601,157.815,129.59.234.136,2
1482821999346,323.602,157.916,129.59.234.136,2
1482821999675,322.06,156.533,129.59.234.136,2
1482821999967,285.197,156.675,129.59.234.136,2
1482822000274,300.825,157.712,129.59.234.136,2
1482822000573,288.352,157.798,129.59.234.136,2
1482822000870,289.91,156.983,129.59.234.136,2
1482822001178,301.244,157.892,129.59.234.136,2
1482822001487,302.332,158.463,129.59.234.136,2
1482822001786,292.227,159.737,129.59.234.136,2
1482822002094,300.846,161.138,129.59.234.136,2
1482822002406,305.032,156.632,129.59.234.136,2
1482822002713,300.826,157.89,129.59.234.136,2
1482822003012,289.949,158.446,129.59.234.136,2
1482822003338,319.188,154.845,129.59.234.136,2
1482822003653,307.663,157.231,129.59.234.136,2
1482822003956,295.962,156.915,129.59.234.136,2
1482822004254,292.82,156.701,129.59.234.136,2
1482822004570,309.005,157.946,129.59.234.136,2
1482822004888,311.138,158.606,129.59.234.136,2
1482822005195,300.337,158.056,129.59.234.136,2
1482822005532,328.339,158.367,129.59.234.136,2
1482822005850,308.379,158.414,129.59.234.136,2
1482822006155,298.219,159.475,129.59.234.136,2
1482822006468,306.414,158.766,129.59.234.136,2
1482822006784,308.746,157.856,129.59.234.136,2
1482822007088,296.66,157.894,129.59.234.136,2
1482822007395,301.493,158.169,129.59.234.136,2
1482822007728,326.737,158.404,129.59.234.136,2
1482822008045,305.499,157.14,129.59.234.136,2
1482822008362,310.454,157.716,129.59.234.136,2
1482822008683,313.333,157.9,129.59.234.136,2
1482822009002,313.439,159.805,129.59.234.136,2
1482822009314,304.45,157.597,129.59.234.136,2
1482822009648,327.526,157.963,129.59.234.136,2
1482822009956,301.082,158.264,129.59.234.136,2
1482822010252,290.575,158.819,129.59.234.136,2
1482822010544,283.567,156.551,129.59.234.136,2
1482822010839,285.161,156.653,129.59.234.136,2
1482822011155,308.875,156.863,129.59.234.136,2
1482822011472,310.437,156.454,129.59.234.136,2
1482822011791,312.461,157.988,129.59.234.136,2
1482822012081,283.793,156.964,129.59.234.136,2
1482822012398,309.964,158.037,129.59.234.136,2
1482822012690,284.891,156.659,129.59.234.136,2
1482822012987,290.388,158.632,129.59.234.136,2
1482822013277,282.028,158.005,129.59.234.136,2
1482822013578,294.744,156.97,129.59.234.136,2
1482822013859,274.329,157.277,129.59.234.136,2
1482822014158,291.469,157.921,129.59.234.136,2
1482822014442,277.144,156.54,129.59.234.136,2
1482822014747,298.533,157.933,129.59.234.136,2
1482822015052,298.31,162.832,129.59.234.136,2
1482822015340,279.608,157.771,129.59.234.136,2
1482822015625,277.897,157.651,129.59.234.136,2
1482822015915,280.438,157.85,129.59.234.136,2
1482822016203,280.754,157.525,129.59.234.136,2
1482822016492,282.571,157.789,129.59.234.136,2
1482822016779,279.844,158.421,129.59.234.136,2
1482822017071,284.652,160.624,129.59.234.136,2
1482822017357,280.262,157.276,129.59.234.136,2
1482822017647,282.001,157.401,129.59.234.136,2
1482822017942,288.759,156.395,129.59.234.136,2
1482822018247,298.066,160.4,129.59.234.136,2
1482822018544,290.751,159.598,129.59.234.136,2
1482822018834,282.836,158.383,129.59.234.136,2
1482822019136,295.104,157.179,129.59.234.136,2
1482822019440,298.297,157.142,129.59.234.136,2
1482822019744,297.265,157.722,129.59.234.136,2
1482822020055,303.092,157.426,129.59.234.136,2
1482822020352,290.193,157.664,129.59.234.136,2
1482822020653,293.483,156.929,129.59.234.136,2
1482822020945,282.35,157.307,129.59.234.136,2
1482822021230,277.65,158.039,129.59.234.136,2
1482822021531,294.048,157.647,129.59.234.136,2
1482822021818,280.087,158.9,129.59.234.136,2
1482822022104,278.545,159.19,129.59.234.136,2
1482822022393,281.08,157.872,129.59.234.136,2
1482822022693,292.733,157.884,129.59.234.136,2
1482822022982,282.433,158.12,129.59.234.136,2
1482822023271,281.466,158.117,129.59.234.136,2
1482822023561,283.577,159.051,129.59.234.136,2
1482822023854,285.808,158.488,129.59.234.136,2
1482822024132,271.492,157.259,129.59.234.136,2
1482822024443,304.162,159.561,129.59.234.136,2
1482822024736,283.142,157.876,129.59.234.136,2
1482822025119,375.84,159.019,129.59.234.136,2
1482822025451,325.33,158.335,129.59.234.136,2
1482822025821,362.697,158.841,129.59.234.136,2
1482822026159,326.615,157.539,129.59.234.136,2
1482822026487,321.571,156.365,129.59.234.136,2
1482822026806,312.049,157.937,129.59.234.136,2
1482822027139,325.838,160.344,129.59.234.136,2
1482822027478,332.548,158.129,129.59.234.136,2
1482822027792,306.906,159.785,129.59.234.136,2
1482822028122,322.96,160.721,129.59.234.136,2
1482822028450,321.4,159.402,129.59.234.136,2
1482822028789,332.065,158.552,129.59.234.136,2
1482822029105,308.634,158.948,129.59.234.136,2
1482822029438,326.449,157.943,129.59.234.136,2
1482822029743,297.738,158.614,129.59.234.136,2
1482822030059,309.423,158.743,129.59.234.136,2
1482822030378,312.067,158.779,129.59.234.136,2
1482822030683,297.915,158.415,129.59.234.136,2
1482822031006,316.502,159.653,129.59.234.136,2
1482822031318,300.478,159.131,129.59.234.136,2
1482822031633,308.87,158.5,129.59.234.136,2
1482822031941,300.605,159.763,129.59.234.136,2
1482822032258,310.341,159.169,129.59.234.136,2
1482822032569,301.67,158.15,129.59.234.136,2
1482822032879,303.416,158.693,129.59.234.136,2
1482822033206,319.574,161.405,129.59.234.136,2
1482822033530,316.981,157.844,129.59.234.136,2
1482822033843,306.244,156.812,129.59.234.136,2
1482822034168,318.067,156.834,129.59.234.136,2
1482822034479,303.703,157.008,129.59.234.136,2
1482822034782,296.198,157.114,129.59.234.136,2
1482822035091,301.542,158.914,129.59.234.136,2
1482822035397,299.285,158.305,129.59.234.136,2
1482822035707,304.959,158.528,129.59.234.136,2
1482822036019,306.298,156.428,129.59.234.136,2
1482822036341,314.046,157.413,129.59.234.136,2
1482822036693,345.226,156.802,129.59.234.136,2
1482822037038,337.94,157.311,129.59.234.136,2
1482822037380,335.233,158.174,129.59.234.136,2
1482822037703,314.718,157.163,129.59.234.136,2
1482822038028,317.858,157.953,129.59.234.136,2
1482822038351,315.997,157.621,129.59.234.136,2
1482822038699,340.445,157.7,129.59.234.136,2
1482822038998,292.27,157.88,129.59.234.136,2
1482822039335,329.715,158.361,129.59.234.136,2
1482822039644,302.47,161.122,129.59.234.136,2
1482822039944,292.95,158.083,129.59.234.136,2
1482822040264,314.153,157.466,129.59.234.136,2
1482822040593,321.848,157.438,129.59.234.136,2
1482822040907,307.409,157.698,129.59.234.136,2
1482822041214,299.543,158.822,129.59.234.136,2
1482822041536,309.94,158.155,129.59.234.136,2
1482822041844,301.071,157.854,129.59.234.136,2
1482822042170,318.523,157.205,129.59.234.136,2
1482822042484,307.451,157.686,129.59.234.136,2
1482822042792,299.598,158.283,129.59.234.136,2
1482822043124,325.207,159.981,129.59.234.136,2
1482822043453,321.736,158.128,129.59.234.136,2
1482822043769,308.591,158.05,129.59.234.136,2
1482822044080,304.465,157.459,129.59.234.136,2
1482822044395,308.004,157.674,129.59.234.136,2
1482822044718,317.349,157.679,129.59.234.136,2
1482822045043,317.874,157.844,129.59.234.136,2
1482822045403,353.021,158.35,129.59.234.136,2
1482822045693,284.296,157.247,129.59.234.136,2
1482822046008,308.07,157.351,129.59.234.136,2
1482822046341,325.809,157.441,129.59.234.136,2
1482822046653,299.928,156.334,129.59.234.136,2
1482822046964,304.036,157.468,129.59.234.136,2
1482822047276,306.869,158.245,129.59.234.136,2
1482822047593,311.7,158.582,129.59.234.136,2
1482822047887,284.532,157.934,129.59.234.136,2
1482822048213,319.923,157.752,129.59.234.136,2
1482822048555,334.814,157.873,129.59.234.136,2
1482822048873,310.797,158.235,129.59.234.136,2
1482822049180,300.331,157.421,129.59.234.136,2
1482822049505,317.796,158.085,129.59.234.136,2
1482822049823,310.829,157.987,129.59.234.136,2
1482822050157,327.323,157.221,129.59.234.136,2
1482822050472,304.937,157.513,129.59.234.136,2
1482822050781,302.213,158.43,129.59.234.136,2
1482822051100,312.304,158.011,129.59.234.136,2
1482822051425,317.891,158.217,129.59.234.136,2
1482822051759,323.689,158.539,129.59.234.136,2
1482822052080,313.382,158.701,129.59.234.136,2
1482822052441,354.712,157.769,129.59.234.136,2
1482822052762,313.053,156.782,129.59.234.136,2
1482822053077,306.36,157.086,129.59.234.136,2
1482822053385,301.142,159.283,129.59.234.136,2
1482822053701,308.793,158.238,129.59.234.136,2
1482822054047,339.089,157.566,129.59.234.136,2
1482822054364,309.758,157.518,129.59.234.136,2
1482822054690,318.776,158.06,129.59.234.136,2
1482822055022,325.146,158.349,129.59.234.136,2
1482822055319,290.035,158.058,129.59.234.136,2
1482822055634,306.839,155.997,129.59.234.136,2
1482822055971,329.706,157.608,129.59.234.136,2
1482822056269,291.223,156.779,129.59.234.136,2
1482822056596,320.34,155.996,129.59.234.136,2
1482822056897,290.295,155.456,129.59.234.136,2
1482822057208,304.551,155.255,129.59.234.136,2
1482822057492,277.164,155.649,129.59.234.136,2
1482822057789,290.027,154.606,129.59.234.136,2
1482822058084,285.872,154.924,129.59.234.136,2
1482822058848,757.059,155.73,129.59.234.136,2
1482822059236,380.64,154.536,129.59.234.136,2
1482822059584,341.303,155.572,129.59.234.136,2
1482822059919,327.799,155.343,129.59.234.136,2
1482822060234,308.182,154.848,129.59.234.136,2
1482822060593,352.039,154.875,129.59.234.136,2
1482822060927,326.964,155.464,129.59.234.136,2
1482822061265,329.796,154.142,129.59.234.136,2
1482822061584,311.694,155.453,129.59.234.136,2
1482822061915,324.343,155.424,129.59.234.136,2
1482822062244,319.653,154.628,129.59.234.136,2
1482822062564,312.69,155.066,129.59.234.136,2
1482822062894,322.571,154.201,129.59.234.136,2
1482822063197,296.487,154.457,129.59.234.136,2
1482822063523,318.482,154.044,129.59.234.136,2
1482822063860,330.695,153.621,129.59.234.136,2
1482822064163,297.652,154.226,129.59.234.136,2
1482822064455,286.016,153.808,129.59.234.136,2
1482822064760,297.684,154.268,129.59.234.136,2
1482822065075,309.422,154.049,129.59.234.136,2
1482822065374,291.85,156.636,129.59.234.136,2
1482822065668,287.139,154.513,129.59.234.136,2
1482822065967,291.671,155.495,129.59.234.136,2
1482822066275,300.603,152.793,129.59.234.136,2
1482822066577,294.393,153.542,129.59.234.136,2
1482822066894,310.144,153.585,129.59.234.136,2
1482822067205,304.236,153.539,129.59.234.136,2
1482822067537,323.162,153.017,129.59.234.136,2
1482822067841,296.729,153.831,129.59.234.136,2
1482822068134,286.552,152.555,129.59.234.136,2
1482822068424,282.826,152.617,129.59.234.136,2
1482822068730,297.422,152.401,129.59.234.136,2
1482822069027,289.883,154.187,129.59.234.136,2
1482822069324,290.699,154.618,129.59.234.136,2
1482822069629,297.413,153.639,129.59.234.136,2
1482822069940,304.024,153.04,129.59.234.136,2
1482822070257,310.381,154.56,129.59.234.136,2
1482822070552,287.553,154.046,129.59.234.136,2
1482822070839,279.894,153.886,129.59.234.136,2
1482822071124,276.943,153.044,129.59.234.136,2
1482822071413,281.513,153.53,129.59.234.136,2
1482822071720,300.405,154.295,129.59.234.136,2
1482822072019,293.328,152.852,129.59.234.136,2
1482822072332,306.501,153.107,129.59.234.136,2
1482822072635,294.708,155.391,129.59.234.136,2
1482822072940,298.158,153.987,129.59.234.136,2
1482822073247,300.059,154.063,129.59.234.136,2
1482822073607,352.191,153.878,129.59.234.136,2
1482822073915,300.941,152.959,129.59.234.136,2
1482822074213,292.003,152.816,129.59.234.136,2
1482822074511,291.022,153.313,129.59.234.136,2
1482822074818,299.238,153.401,129.59.234.136,2
1482822075095,270.021,154.021,129.59.234.136,2
1482822075398,296.016,153.903,129.59.234.136,2
1482822075676,271.129,155.796,129.59.234.136,2
1482822075956,271.742,154.519,129.59.234.136,2
1482822076233,271.057,154.563,129.59.234.136,2
1482822076519,279.474,154.074,129.59.234.136,2
1482822076795,270.522,154.186,129.59.234.136,2
1482822077088,286.729,156.048,129.59.234.136,2
1482822077381,285.724,154.814,129.59.234.136,2
1482822077668,277.808,154.275,129.59.234.136,2
1482822077957,282.219,154.037,129.59.234.136,2
1482822078270,305.04,153.925,129.59.234.136,2
1482822078571,294.272,154.095,129.59.234.136,2
1482822078875,297.677,154.921,129.59.234.136,2
1482822079161,278.916,154.164,129.59.234.136,2
1482822079459,291.273,153.803,129.59.234.136,2
1482822079743,277.856,154.172,129.59.234.136,2
1482822080048,298.62,153.314,129.59.234.136,2
1482822080336,282.855,153.583,129.59.234.136,2
1482822080623,281.16,153.644,129.59.234.136,2
1482822080924,295.321,154.531,129.59.234.136,2
1482822081233,301.71,152.284,129.59.234.136,2
1482822081541,300.947,154.561,129.59.234.136,2
1482822081840,292.084,153.953,129.59.234.136,2
1482822082122,274.249,153.447,129.59.234.136,2
1482822082412,283.434,152.744,129.59.234.136,2
1482822082717,293.694,153.325,129.59.234.136,2
1482822083028,302.1,153.877,129.59.234.136,2
1482822083352,316.93,154.34,129.59.234.136,2
1482822083695,335.309,154.837,129.59.234.136,2
1482822083992,290.954,154.827,129.59.234.136,2
1482822084302,302.597,154.564,129.59.234.136,2
1482822084586,277.789,154.434,129.59.234.136,2
1482822084881,287.395,154.511,129.59.234.136,2
1482822085176,287.95,154.463,129.59.234.136,2
1482822085467,283.102,154.595,129.59.234.136,2
1482822085783,309.194,156.003,129.59.234.136,2
1482822086087,298.103,155.268,129.59.234.136,2
1482822086384,289.602,156.02,129.59.234.136,2
1482822086694,304.47,155.461,129.59.234.136,2
1482822086991,290.114,155.563,129.59.234.136,2
1482822087269,271.625,157.161,129.59.234.136,2
1482822087568,291.518,158.033,129.59.234.136,2
1482822087872,295.066,157.511,129.59.234.136,2
1482822088172,294.41,157.212,129.59.234.136,2
1482822088474,296.537,157.372,129.59.234.136,2
1482822088769,288.019,157.206,129.59.234.136,2
1482822089072,295.641,157.65,129.59.234.136,2
1482822089368,290.966,158.4,129.59.234.136,2
1482822089669,293.783,158.233,129.59.234.136,2
1482822089959,282.817,156.914,129.59.234.136,2
1482822090271,304.806,157.456,129.59.234.136,2
1482822090562,285.253,156.658,129.59.234.136,2
1482822090884,314.57,156.769,129.59.234.136,2
1482822091193,301.61,157.715,129.59.234.136,2
1482822091526,326.491,157.75,129.59.234.136,2
1482822091843,310.093,158.797,129.59.234.136,2
1482822092144,294.394,158.268,129.59.234.136,2
1482822092445,295.237,158.345,129.59.234.136,2
1482822092772,317.886,158.331,129.59.234.136,2
1482822093091,309.981,159.426,129.59.234.136,2
1482822093404,306.806,158.233,129.59.234.136,2
1482822093695,285.632,160.888,129.59.234.136,2
1482822094002,299.87,158.022,129.59.234.136,2
1482822094307,298.025,157.568,129.59.234.136,2
1482822094598,284.504,158.66,129.59.234.136,2
1482822094935,329.971,159.042,129.59.234.136,2
1482822095239,294.678,159.49,129.59.234.136,2
1482822095521,275.825,158.098,129.59.234.136,2
1482822095817,291.966,159.367,129.59.234.136,2
1482822096112,287.538,157.989,129.59.234.136,2
1482822096406,287.098,158.348,129.59.234.136,2
1482822096703,289.862,155.334,129.59.234.136,2
1482822097007,298.129,158.571,129.59.234.136,2
1482822097299,285.302,157.262,129.59.234.136,2
1482822097592,283.664,157.164,129.59.234.136,2
1482822097877,278.277,156.674,129.59.234.136,2
1482822098169,282.561,156.211,129.59.234.136,2
1482822098457,280.74,155.701,129.59.234.136,2
1482822098750,289.855,155.801,129.59.234.136,2
1482822099037,280.04,156.861,129.59.234.136,2
1482822099320,278.049,154.76,129.59.234.136,2
1482822099608,282.458,154.805,129.59.234.136,2
1482822099888,273.715,155.428,129.59.234.136,2
1482822100186,291.082,154.382,129.59.234.136,2
1482822100481,287.931,154.377,129.59.234.136,2
1482822100758,270.681,154.289,129.59.234.136,2
1482822101060,295.536,154.904,129.59.234.136,2
1482822101349,283.375,154.537,129.59.234.136,2
1482822101641,285.464,154.419,129.59.234.136,2
1482822101931,282.761,153.847,129.59.234.136,2
1482822102222,281.622,154.313,129.59.234.136,2
1482822102502,273.464,153.682,129.59.234.136,2
1482822102787,277.707,153.299,129.59.234.136,2
1482822103060,267.422,153.199,129.59.234.136,2
1482822103344,273.906,154.341,129.59.234.136,2
1482822103633,281.611,152.245,129.59.234.136,2
1482822103930,291.109,152.684,129.59.234.136,2
1482822104213,275.564,152.127,129.59.234.136,2
1482822104519,298.436,152.885,129.59.234.136,2
1482822104795,268.835,152.987,129.59.234.136,2
1482822105084,281.447,153.353,129.59.234.136,2
1482822105366,275.884,153.647,129.59.234.136,2
1482822105665,292.592,153.032,129.59.234.136,2
1482822105944,271.704,152.939,129.59.234.136,2
1482822106243,293.971,152.556,129.59.234.136,2
1482822106528,279.348,152.455,129.59.234.136,2
1482822106812,274.484,152.047,129.59.234.136,2
1482822107102,282.803,152.36,129.59.234.136,2
1482822107395,286.352,152.598,129.59.234.136,2
1482822107698,296.524,154.808,129.59.234.136,2
1482822107986,281.021,151.96,129.59.234.136,2
1482822108257,264.635,151.119,129.59.234.136,2
1482822108541,275.114,151.724,129.59.234.136,2
1482822108814,265.404,151.89,129.59.234.136,2
1482822109101,277.334,151.427,129.59.234.136,2
1482822109399,291.244,151.674,129.59.234.136,2
1482822109680,275.236,151.638,129.59.234.136,2
1482822109956,268.941,151.688,129.59.234.136,2
1482822110246,282.972,152.076,129.59.234.136,2
1482822110535,282.477,151.533,129.59.234.136,2
1482822110833,291.399,152.406,129.59.234.136,2
1482822111110,270.654,151.912,129.59.234.136,2
1482822111390,270.232,152.179,129.59.234.136,2
1482822111673,276.268,152.004,129.59.234.136,2
1482822111955,275.384,151.74,129.59.234.136,2
1482822112253,291.404,151.359,129.59.234.136,2
1482822112543,283.81,151.366,129.59.234.136,2
1482822112822,273.292,150.32,129.59.234.136,2
1482822113103,273.241,151.265,129.59.234.136,2
1482822113395,285.815,151.351,129.59.234.136,2
1482822113680,276.299,151.268,129.59.234.136,2
1482822113960,272.422,151.444,129.59.234.136,2
1482822114243,277.418,151.186,129.59.234.136,2
1482822114546,296.674,152.184,129.59.234.136,2
1482822114821,267.92,151.311,129.59.234.136,2
1482822115096,268.919,151.872,129.59.234.136,2
1482822115371,267.591,151.852,129.59.234.136,2
1482822115640,262.161,151.426,129.59.234.136,2
1482822115939,292.314,151.423,129.59.234.136,2
1482822116223,278.11,151.771,129.59.234.136,2
1482822116506,276.045,151.67,129.59.234.136,2
1482822116797,284.186,152.226,129.59.234.136,2
1482822117079,274.964,152.513,129.59.234.136,2
1482822117360,274.856,151.29,129.59.234.136,2
1482822117653,286.658,151.771,129.59.234.136,2
1482822117942,281.907,150.062,129.59.234.136,2
1482822118229,279.374,150.642,129.59.234.136,2
1482822118533,297.186,151.407,129.59.234.136,2
1482822118822,277.716,150.94,129.59.234.136,2
1482822119096,267.832,151.555,129.59.234.136,2
1482822119389,285.785,151.507,129.59.234.136,2
1482822119675,278.989,152.367,129.59.234.136,2
1482822119955,273.817,151.611,129.59.234.136,2
1482822120238,275.775,151.944,129.59.234.136,2
1482822120527,279.145,152.259,129.59.234.136,2
1482822120810,276.184,151.613,129.59.234.136,2
1482822121091,274.478,152.55,129.59.234.136,2
1482822121358,259.691,151.741,129.59.234.136,2
1482822121654,289.273,152.393,129.59.234.136,2
1482822121935,274.45,152.442,129.59.234.136,2
1482822122208,265.348,151.895,129.59.234.136,2
1482822122480,265.761,151.82,129.59.234.136,2
1482822122758,267.617,151.037,129.59.234.136,2
1482822123033,267.24,152.419,129.59.234.136,2
1482822123328,288.214,150.971,129.59.234.136,2
1482822123634,299.625,151.375,129.59.234.136,2
1482822123920,274.259,152.86,129.59.234.136,2
1482822124202,277.11,150.945,129.59.234.136,2
1482822124487,277.331,151.598,129.59.234.136,2
1482822124780,286.766,150.242,129.59.234.136,2
1482822125059,270.28,150.641,129.59.234.136,2
1482822125345,280.002,150.435,129.59.234.136,2
1482822125626,274.166,150.473,129.59.234.136,2
1482822125912,278.835,152.981,129.59.234.136,2
1482822126219,301.33,150.407,129.59.234.136,2
1482822126496,270.197,151.022,129.59.234.136,2
1482822126773,270.743,151.323,129.59.234.136,2
1482822127049,268.338,151.902,129.59.234.136,2
1482822127336,278.598,151.674,129.59.234.136,2
1482822127620,276.979,150.521,129.59.234.136,2
1482822127909,281.914,152.364,129.59.234.136,2
1482822128197,281.437,150.76,129.59.234.136,2
1482822128479,275.281,150.556,129.59.234.136,2
1482822128753,268.155,150.633,129.59.234.136,2
1482822129026,264.217,151.659,129.59.234.136,2
1482822129308,274.974,150.996,129.59.234.136,2
1482822129591,272.605,151.261,129.59.234.136,2
1482822129872,274.265,151.587,129.59.234.136,2
