Time,Min hop D,Min hop A,Least loaded,CDC,INDICES 2D,INDICES 2A,INDICES 3B,SLO
357,200.0115,230.15,229.082,291.0445,181.20325,113.4205,176.58325,200
358,191.8175,214.08,232.05575,304.99,178.4285,117.5176667,165.00075,200
359,199.6625,191.22625,230.2245,296.219,178.067,125.993,161.7275,200
360,194.7105,221.1185,227.836,284.1075,176.939,113.84475,155.70325,200
361,193.95725,209.1672,228.783,291.9746667,176.385,110.6535,155.30375,200
362,191.0615,198.14125,223.918,289.83625,174.72825,113.37975,150.937,200
363,191.7955,183.127,231.8565,296.4223333,175.986,110.75475,149.21075,200
364,191.412,230.497,227.357,283.585,174.037,126.9193333,152.598,200
365,202.7505,193.57775,229.274,300.6105,175.5075,134.6175,154.515,200
366,193.11475,210.74625,229.77825,298.7176667,177.38075,132.72375,147.418,200
367,195.656,209.8882,225.7205,302.5536667,175.773,129.47075,147.76575,200
368,190.8985,218.285,230.99,309.2596667,176.1725,125.1564,151.0335,200
369,195.84125,195.0518,228.01825,298.803,177.671,112.43725,147.16975,200
370,194.32775,168.936,230.28675,306.9976667,175.99575,114.9833333,149.2735,200
371,200.8185,186.8684,360.34,454.569,175.952,116.2,151.98975,200
372,193.763,166.8396667,231.0765,333.6856667,174.41375,122.5346667,158.6045,200
373,202.38175,204.798,231.7865,339.324,176.2335,131.761,153.92525,200
374,204.8805,222.74575,232.5725,332.533,176.90625,123.235,151.24825,200
375,194.4015,174.2264,234.55475,330.1736667,177.17575,120.708,161.9285,200
376,196.794,167.927,233.93475,327.9996667,176.44,117.422,187.43325,200
377,200.845,170.158,235.197,324.1446667,179.31875,130.34125,162.10725,200
378,195.03475,168.107,234.076,325.1826667,176.8465,129.6674,188.9835,200
379,200.1975,183.5253333,234.604,330.3546667,177.03225,122.7333333,150.656,200
380,198.322,187.0994,240.771,327.282,179.865,125.3872,161.0915,200
381,199.48975,190.2533333,237.2864,321.7403333,181.5445,126.437,161.0035,200
382,205.09675,173.4305,245.8423333,322.305,183.74975,128.94525,164.707,200
383,205.69825,174.02875,241.7645,316.6876667,186.4265,133.73525,161.4855,200
384,204.48525,173.757,243.0745,328.5176667,188.152,123.9015,163.482,200
385,204.348,212.23825,245.19975,330.462,185.96825,117.62225,167.58175,200
386,204.298,206.69825,251.98575,340.586,185.37075,129.50975,163.255,200
387,208.19125,176.0035,254.941,334.9356667,188.13475,145.46925,177.32875,200
388,206.39875,175.4265,262.61525,326.1276667,189.128,137.00825,171.1845,200
389,225.27075,177.6935,257.4823333,318.3196667,189.336,144.54675,179.4495,200
390,206.42475,192.7475,269.966,331.6526667,189.1375,138.72175,166.6,200
391,215.71525,178.7795,259.9145,306.5876667,189.90825,124.485,165.15225,200
392,206.57975,224.774,268.3366667,315.5703333,189.88175,148.52825,163.41575,200
393,210.333,203.47025,261.6685,321.8373333,188.499,132.496,164.47375,200
394,204.745,175.66525,252.539,309.8645,189.37825,144.22925,165.9515,200
395,207.981,204.2655,266.7636667,310.6766667,189.311,121.41325,161.7745,200
396,204.33575,180.86125,258.99425,294.5673333,188.3675,123.27825,163.9325,200
397,212.433,211.74,263.338,283.5805,187.42225,122.537,164.33375,200
398,207.49625,229.69025,255.20975,285.1656667,189.1515,143.78175,162.2795,200
399,208.69225,188.64025,261.1696667,281.4183333,188.199,135.3685,172.536,200
400,208.00725,225.80525,259.912,284.4255,189.31075,129.58,161.041,200
401,207.00325,177.1415,253.2855,289.3596667,188.65225,128.411,175.76125,200
402,200.9245,175.50925,257.34225,288.71075,188.864,143.94425,160.58375,200
403,208.50825,173.07025,254.98675,286.8856667,185.73675,117.8645,156.25925,200
404,209.1255,172.588,243.68375,283.956,183.01675,122.74125,160.0265,200
405,201.09025,221.57575,240.12525,315.7126667,185.06275,127.1535,162.00275,200
406,201.506,208.6645,239.807,311.3803333,183.521,118.5125,160.95225,200
407,203.206,245.78475,245.47125,299.9556667,184.294,134.63675,170.3395,200
408,197.74975,184.4165,244.2163333,296.301,182.805,125.482,155.7625,200
409,204.325,172.30975,242.6625,311.84,183.2055,122.9,155.77225,200
410,198.00125,171.98175,240.5415,303.4933333,182.6835,144.284,157.50475,200
411,202.123,171.10925,239.4965,301.176,184.4415,115.57525,165.443,200
412,197.5405,172.002,245.062,310.017,181.48625,136.1485,158.896,200
413,204.22675,172.34175,242.10725,314.998,181.9045,114.1805,157.62875,200
414,199.18025,171.05325,240.25975,325.108,180.56875,117.64675,178.94475,200
415,199.38025,173.698,245.50375,310.929,180.60475,117.146,162.5975,200
416,213.55725,191.30825,242.165,304.467,181.028,125.25075,161.54375,200
417,200.591,199.898,241.8305,299.9603333,180.44475,128.34625,156.15175,200
418,204.6825,192.056,245.52025,298.7693333,181.813,141.0025,161.935,200
419,203.23975,200.35525,240.56,290.1565,182.22,119.13775,164.93425,200
420,199.6495,179.8065,240.444,284.0433333,182.18775,125.00775,177.012,200
421,204.85925,173.26575,246.934,280.087,183.692,116.282,162.93875,200
422,202.3685,174.79575,251.35425,281.31,183.39725,119.64875,163.4915,200
423,202.38,199.5955,251.36925,277.11925,181.7435,143.65075,153.65375,200
424,199.74475,172.12,242.61475,278.8556667,180.951,135.4975,158.32425,200
425,198.392,199.7885,244.28725,280.78225,180.76625,113.9475,159.30425,200
426,195.98125,199.24775,239.445,278.9706667,179.4105,120.16725,160.83275,200
427,194.109,219.56525,239.821,281.24025,176.9525,121.01725,150.56225,200
428,194.97225,180.45925,238.48175,279.0503333,175.1845,115.5385,147.09975,200
429,190.83375,167.68725,234.73775,281.4015,176.591,129.94075,148.06225,200
430,194.498,168.7105,230.9835,278.35,173.587,120.05925,146.96725,200
431,193.79275,222.87275,238.70475,282.9725,173.104,111.6525,146.71725,200
432,196.08275,235.53,232.562,281.0226667,172.14,122.5535,148.0425,200
433,192.133,229.30625,231.81275,284.5355,172.602,127.28025,145.29725,200
434,193.342,167.127,232.42,282.8893333,173.369,117.58375,143.48475,200
435,197.89325,208.31075,230.2985,287.05875,172.1455,109.94525,145.195,200
436,191.691,232.72575,233.86075,278.2316667,173.05625,136.63025,145.893,200
437,192.2515,234.392,229.516,277.52625,173.05375,133.29975,144.32275,200
438,196.8475,211.08475,232.67,282.3183333,174.02825,125.464,149.10025,200
439,196.878,204.33975,234.543,281.1355,174.287,120.32525,147.7335,200
440,195.875,230.03625,229.0945,280.047,175.63925,126.97325,148.91775,200
441,197.54375,193.43675,235.19325,276.089,175.06925,125.2795,149.19575,200
442,190.41175,194.346,234.8175,286.8843333,173.40525,114.6405,146.547,200
443,191.62525,213.74775,228.48125,291.5966667,171.091,116.8945,146.33525,200
444,188.32225,179.45225,230.565,289.884,170.2655,116.65575,146.447,200
445,195.487,195.24375,232.61875,285.408,171.09125,136.7895,148.35475,200
446,203.7125,175.5045,230.67475,286.895,170.364,126.19875,145.975,200
447,198.85875,164.827,228.81275,292.3516667,171.7025,124.45025,145.5785,200
448,197.3315,166.01525,232.506,302.23,171.642,126.58175,145.26725,200
449,195.35325,166.9585,231.4126667,308.0456667,172.9455,119.20525,145.938,200
450,196.65325,167.1425,237.33225,317.41675,171.7935,131.001,146.65625,200
451,204.81975,166.968,231.6866,311.721,172.8025,111.10025,147.032,200
452,195.1115,184.8825,238.4546667,322.9826667,172.34075,118.82075,152.7595,200
453,193.025,195.0415,235.33,329.1256667,173.014,119.62125,153.8515,200
454,193.07425,191.634,229.54925,329.7386667,173.90775,119.45475,151.3985,200
455,196.1575,203.20725,230.90425,333.2833333,173.30875,113.744,150.80475,200
456,195.9795,200.81975,234.50425,316.7833333,175.3115,115.84275,152.53175,200
457,197.79925,212.19,235.76175,326.0573333,174.80275,121.915,146.6765,200
458,199.802,189.49475,236.5725,321.451,174.62025,117.521,150.9685,200
459,196.84875,209.3715,233.99525,330.527,176.1185,119.50825,147.90575,200
460,199.38675,219.23475,232.61875,319.2583333,175.0495,115.9485,143.74925,200
461,198.36975,167.71025,234.4135,316.6956667,174.1225,122.83575,148.113,200
462,206.14775,197.57875,231.49075,306.3833333,178.9165,131.1415,149.128,200
463,203.93425,168.0325,235.87975,306.6543333,179.007,113.46575,156.00225,200
464,200.77375,196.65125,234.30175,304.81525,181.158,123.649,158.20425,200
465,212.53325,190.94725,238.441,303.8306667,181.609,120.58075,177.4645,200
466,197.071,170.59675,240.37325,287.06,181.31475,131.03075,151.45525,200
467,203.83225,176.35175,238.48825,296.76175,180.1665,120.7235,155.308,200
468,198.826,192.54375,239.1475,295.535,181.2905,123.9475,172.477,200
469,199.4445,169.52125,241.09825,299.8286667,181.092,115.9805,177.363,200
470,197.41875,184.46775,240.561,299.84025,180.2995,132.17325,175.243,200
471,206.9375,194.7505,237.56925,296.0813333,181.9425,116.897,162.952,200
472,203.04675,171.38925,237.5115,294.902,183.53925,122.30625,172.40475,200
473,202.54325,172.573,248.127,300.3833333,181.90675,132.985,180.1065,200
474,201.70775,176.39225,248.371,292.63675,183.42175,138.2995,162.09525,200
475,203.43725,212.13875,246.02975,292.9566667,183.16175,132.664,181.53375,200
476,208.07075,178.317,247.814,300.463,183.60725,122.09475,160.986,200
477,205.43025,216.97,240.656,291.67775,184.3415,116.95225,158.98275,200
478,202.1295,223.0352,242.601,295.568,184.23525,121.421,158.79775,200
479,200.4265,187.7643333,242.40075,291.3613333,183.346,140.65975,174.21225,200
480,202.115,214.6566,242.11675,292.5475,184.61775,143.8675,160.18325,200
481,204.83325,202.7865,240.4785,295.125,184.04125,123.7855,160.81625,200
482,204.08725,172.33,241.69575,285.287,186.234,121.9305,187.24725,200
483,201.0685,199.2523333,241.01575,280.661,183.128,128.12825,175.17825,200
484,202.289,217.0306,237.7895,283.875,183.2465,126.128,160.65325,200
485,200.75925,217.5736667,244.83975,292.8646667,182.84675,127.70875,157.74475,200
486,201.10275,236.6668,238.96175,292.5026667,183.225,136.06875,155.74225,200
487,203.0435,216.5236667,237.97225,279.69925,183.32725,113.97725,153.91125,200
488,204.09425,243.5255,238.304,289.7556667,183.52675,123.91225,154.95975,200
489,200.547,217.0708,242.905,287.424,184.36,123.01725,155.69125,200
490,200.8105,185.6215,237.847,289.788,185.09225,120.422,157.9405,200
491,199.44075,209.3493333,238.58325,290.2743333,183.717,116.85675,157.2195,200
492,203.37675,201.6176,242.90525,291.281,182.89275,120.86625,163.25325,200
493,204.121,210.57925,244.33425,291.4993333,182.22075,129.86975,153.01,200
494,203.817,170.6273333,239.0435,291.97325,183.51125,128.5035,153.02,200
495,202.39775,216.98525,240.02025,287.1303333,183.66275,121.2035,153.072,200
496,198.91875,202.2266,241.6453333,292.1243333,183.4425,129.86125,156.566,200
497,201.00675,185.25725,237.957,296.85525,182.108,135.1855,161.08075,200
498,201.57125,192.6595,251.73,291.1146667,185.5245,122.60875,157.99725,200
499,203.01825,198.479,242.888,292.3503333,182.74525,134.84875,157.93275,200
500,198.87425,228.3076667,247.10075,295.925,182.8615,136.39625,170.937,200
501,205.57025,202.0488,241.8125,295.7953333,182.95075,127.38925,181.87025,200
502,201.912,234.952,241.59875,278.5313333,183.912,136.1585,185.6245,200
503,202.4605,197.527,240.656,277.04425,184.15425,117.38725,169.59225,200
504,200.094,173.1055,238.4905,280.4336667,183.7765,130.70475,196.21225,200
505,203.654,211.8323333,241.326,286.6875,183.631,135.68775,201.33375,200
506,202.22525,233.79,242.00275,275.3755,182.83575,124.23775,163.4885,200
507,201.34525,190.809,244.34,280.1286667,183.3685,120.017,167.22425,200
508,198.714,194.9872,254.256,278.5725,183.30425,123.331,166.03375,200
509,204.186,171.3563333,241.9615,273.8876667,184.0605,126.1255,164.751,200
510,203.14875,227.328,243.33725,278.7285,185.8295,130.3895,165.82475,200
511,204.33875,224.5625,260.3895,282.084,184.6335,135.02375,167.53,200
512,201.6955,242.19025,254.023,276.07125,183.76,139.26975,168.2965,200
513,201.5475,215.06325,254.1125,280.0983333,183.99675,133.651,183.98,200
514,196.96875,192.42475,249.37275,289.6305,183.1125,129.791,192.0855,200
515,202.83925,223.57775,254.586,283.0553333,259.5493333,128.7725,170.1405,200
516,198.3765,204.69175,252.269,281.33375,187.69475,125.95875,168.7775,200
517,204.508,222.21175,254.593,283.852,188.6785,135.893,161.68325,200
518,200.175,176.386,254.0455,280.2485,186.40825,139.48125,162.9385,200
519,203.826,203.53125,245.928,285.2073333,188.453,141.1455,161.86175,200
520,201.92025,214.2555,241.512,286.3186667,189.2765,131.4225,164.0745,200
521,202.22,223.959,240.88475,285.3295,189.02325,137.6445,159.12525,200
522,199.965,213.704,243.96375,277.9166667,187.247,134.09675,178.965,200
523,208.54075,214.71575,239.876,279.29725,186.5965,131.2695,160.773,200
524,198.145,194.718,243.65225,271.03025,186.072,140.552,161.9115,200
525,206.29975,212.68575,240.8315,274.385,187.80825,118.92925,163.842,200
526,198.16525,199.03,238.45875,273.734,186.76925,127.97875,182.7425,200
527,207.4375,187.9635,240.5605,272.6963333,188.40775,140.71,167.20125,200
528,199.16475,175.433,244.002,277.33575,188.09925,148.9125,164.41225,200
529,204.1795,224.23575,242.381,278.1696667,188.497,117.91,160.6595,200
530,198.859,188.53375,245.548,280.03175,190.08325,123.34675,158.19575,200
531,206.07675,171.0765,239.571,277.8746667,188.59425,142.09275,161.0735,200
532,202.397,172.13375,245.56975,275.73,189.3815,137.01425,166.073,200
533,205.925,171.87525,244.556,273.8755,187.0095,119.965,190.55225,200
534,196.96925,188.19625,239.9725,280.848,186.26425,139.54675,160.3115,200
535,198.14,177.99475,241.59275,278.589,187.11975,118.36775,181.332,200
536,203.70375,174.06275,239.66575,279.192,186.381,125.895,169.2115,200
537,205.8465,230.1305,243.19575,278.89725,184.8085,131.244,171.51575,200
538,198.294,242.56275,238.081,279.9903333,187.19225,144.22825,166.72475,200
539,203.759,202.975,237.359,299.0363333,187.0835,142.17325,161.66925,200
540,199.07,209.36375,238.3665,275.69275,184.3165,140.06375,165.49475,200
541,201.31675,225.403,240.3735,294.6796667,184.577,132.5665,160.731,200
542,202.6315,217.796,234.53175,279.58825,186.01275,126.85625,163.2895,200
543,199.2765,210.75325,235.78925,278.7653333,185.33175,138.985,167.9395,200
544,200.888,233.20675,241.9815,293.44775,186.23875,120.74875,167.556,200
545,200.176,213.8055,239.5855,286.1433333,188.607,125.17225,163.8215,200
546,200.43025,215.17175,239.018,284.92325,184.9215,141.61375,198.80325,200
547,198.3045,216.28675,241.9665,295.948,184.87575,140.3575,182.108,200
548,200.50375,211.9095,239.2095,282.0226667,186.457,134.605,161.17825,200
549,199.3695,196.45125,242.243,287.714,184.731,117.01875,162.25675,200
550,198.84975,219.3695,236.68075,296.0923333,184.56625,125.65925,184.44875,200
551,206.06825,226.2555,240.59175,282.5775,182.858,126.24525,163.351,200
552,203.75375,216.12625,241.57125,287.323,185.15725,132.789,164.84525,200
553,200.3485,221.211,240.44175,290.732,187.84725,119.7815,175.782,200
554,198.80875,204.447,236.72825,293.69525,185.0185,120.138,173.49575,200
555,205.7295,206.55925,240.3585,288.559,184.4945,135.89425,166.09375,200
556,201.95425,210.28175,242.814,292.1273333,183.63875,122.73725,162.867,200
557,200.625,213.88175,259.3286667,285.857,184.466,139.91775,159.95675,200
558,202.705,241.58625,259.09025,283.8086667,185.62175,121.6285,165.356,200
559,202.61575,220.7535,254.62375,284.031,190.18075,118.778,162.93575,200
560,203.23125,206.6745,259.37775,306.2063333,187.8625,129.22675,161.1405,200
561,195.6485,208.83875,270.371,295.5536667,186.78875,117.94825,160.38075,200
562,197.504,179.344,265.88425,288.582,184.395,124.526,180.362,200
563,198.94725,203.874,266.01325,284.479,181.5685,130.17575,154.1535,200
564,195.04075,205.47625,260.457,287.57225,181.445,128.78975,168,200
565,198.10925,186.5275,257.41825,297.3446667,181.011,128.2545,171.61975,200
566,195.37775,168.99675,248.086,281.543,181.62075,134.52675,157.76825,200
567,202.24775,169.92075,251.7545,287.8915,180.835,117.40675,159.668,200
568,192.809,214.69675,251.959,294.5713333,181.26775,115.90075,162.3775,200
569,202.823,215.43275,248.41375,286.7795,180.42625,144.68625,173.98025,200
570,193.984,188.19775,254.6266667,291.722,181.823,153.12125,159.98225,200
571,202.474,170.82525,256.93825,278.432,182.1025,131.77925,163.309,200
572,199.99725,168.885,254.20175,281.325,185.02225,124.10625,162.245,200
573,195.45125,168.208,258.99175,291.4383333,183.517,118.002,186.2695,200
574,197.417,198.728,258.7103333,292.171,181.8545,135.8,162.478,200
575,199.80525,215.0275,262.0865,289.7803333,183.17775,131.3415,159.91375,200
576,195.62325,173.38525,259.95725,282.41775,181.51025,127.70375,157.36175,200
577,198.17025,171.097,258.74525,289.6296667,183.468,116.97925,159.097,200
578,197.62625,191.7335,258.4303333,285.3993333,183.9515,124.2095,165.004,200
579,200.8095,177.5,259.83975,283.54925,183.52725,143.70725,174.87925,200
580,199.732,169.18525,257.08575,286.4423333,184.17225,115.82475,161.932,200
581,196.583,170.42625,260.0675,287.39725,183.68575,138.03725,199.4465,200
582,198.6615,170.188,253.82875,284.203,184.076,135.7425,162.16075,200
583,206.4125,169.29975,259.3766667,285.0505,182.29325,128.0345,161.24325,200
584,196.99725,169.69275,256.793,291.25,181.258,126.24425,164.07375,200
585,200.61875,191.05875,253.10725,289.0386667,182.3665,114.86125,157.22275,200
586,197.283,190.94975,249.44275,291.11875,181.88275,123.22075,159.03425,200
587,197.0995,191.95775,257.19825,288.1773333,181.2015,123.2945,181.76775,200
588,199.2305,204.9865,251.096,287.4736667,180.95325,130.94425,153.6455,200
589,195.8845,200.551,249.80775,298.07025,181.5265,122.22225,160.75375,200
590,191.7675,209.91975,246.48125,291.484,181.947,136.6885,162.82375,200
591,195.112,199.34075,236.46125,286.4685,180.687,117.0085,169.6945,200
592,191.533,189.0855,237.09075,284.319,182.0015,137.66425,155.75025,200
593,192.17825,167.73625,243.22725,287.8603333,178.14575,137.1635,159.58,200
594,189.00025,187.883,240.802,287.372,177.36775,138.54175,149.962,200
595,193.13025,172.0885,241.3635,290.6153333,175.57025,109.62825,146.31825,200
596,190.26875,166.771,237.84275,283.7195,174.06075,119.2935,146.82925,200
597,193.45225,203.734,239.114,293.936,175.69775,132.81375,148.9215,200
598,195.06675,167.851,239.1705,306.0076667,176.324,133.99125,154.448,200
599,194.62275,168.16375,234.2615,296.4545,177.0105,114.59275,155.3245,200
600,193.27275,165.59475,229.89425,293.2796667,176.48375,123.36775,146.05125,200
601,194.44,166.70475,233.87075,293.1873333,175.2105,126.1655,147.00925,200
602,194.3465,166.93625,234.14525,293.1205,175.91325,122.2885,150.42925,200
603,192.39575,186.37475,231.694,287.26,178.03725,127.63025,156.19525,200
604,191.89275,205.82,231.08075,293.4523333,179.44475,133.6935,153.703,200
